Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,95.54,99.34,114.41,109.69,137.94,126.20,131.65,132.26,160.34,123.75,132.36,134.71,144.52
  └─ YOY Sales Growth %,-14.11%,-19.98%,-2.24%,-4.02%,44.38%,27.04%,15.07%,20.58%,16.24%,-1.94%,0.54%,1.85%,-9.87%
Expenses,89.70,92.83,103.33,99.27,115.22,113.42,121.85,119.62,127.49,113.82,121.74,123.97,135.59
  └─ Material Cost %,49%,47%,47%,45%,43%,47%,49%,47%,42%,50%,49%,51%,54%
  └─ Employee Cost %,12%,14%,11%,13%,10%,13%,11%,11%,11%,12%,12%,12%,11%
Operating Profit,5.84,6.51,11.08,10.42,22.72,12.78,9.80,12.64,32.85,9.93,10.62,10.74,8.93
OPM %,6.11%,6.55%,9.68%,9.50%,16.47%,10.13%,7.44%,9.56%,20.49%,8.02%,8.02%,7.97%,6.18%
Other Income,1.16,0.52,0.43,0.48,-2.23,0.47,0.24,0.40,0.25,0.93,0.78,-0.92,0.50
  └─ Exceptional items,0.00,0.00,0.00,0.00,-2.40,0.00,0.00,0.00,0.00,0.00,0.00,-1.40,0.00
  └─ Other income normal,1.16,0.52,0.43,0.48,0.17,0.47,0.24,0.40,0.25,0.93,0.78,0.48,0.50
Interest,1.78,1.80,1.88,1.91,1.69,2.10,2.18,2.94,3.25,3.39,3.54,3.86,4.00
Depreciation,2.93,2.76,2.98,3.28,3.44,3.83,3.97,4.05,4.16,4.25,4.54,4.89,4.98
Profit before tax,2.29,2.47,6.65,5.71,15.36,7.32,3.89,6.05,25.69,3.22,3.32,1.07,0.45
Tax %,-20.09%,20.65%,29.32%,24.52%,23.96%,40.30%,35.48%,27.44%,24.29%,45.65%,40.96%,20.56%,400.00%
Net Profit,2.75,1.97,4.69,4.31,11.67,4.37,2.51,4.38,19.45,1.75,1.96,0.85,-1.34
  └─ Exceptional items AT,-0,-0,-0,-0,-2,-0,-0,-0,-0,-0,-0,-1,-0
  └─ Profit excl Excep,3,2,5,4,13,4,3,4,19,2,2,2,-1
  └─ Profit for PE,3,2,5,4,13,4,3,4,19,2,2,2,-1
  └─ Profit for EPS,3,2,5,4,12,4,3,4,19,2,2,1,-1
  └─ YOY Profit Growth %,19%,81%,-24%,9%,391%,122%,-46%,2%,44%,-60%,-22%,-54%,-107%
EPS in Rs,5.19,3.72,8.85,8.13,22.02,8.25,4.71,8.21,36.47,3.28,3.68,1.59,-2.51
Raw PDF,,,,,,,,,,,,,
