Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,609,749,725,571,724,804,895,639,875,970,1038,789,1099
  └─ YOY Sales Growth %,20.26%,27.98%,15.39%,12.09%,18.80%,7.28%,23.51%,11.99%,20.83%,20.68%,16.01%,23.52%,25.62%
Expenses,511,653,602,482,610,671,689,581,660,788,889,664,874
  └─ Material Cost %,54%,63%,57%,51%,58%,59%,53%,57%,49%,57%,54%,48%,53%
  └─ Employee Cost %,11%,9%,9%,13%,11%,9%,9%,13%,11%,10%,10%,15%,11%
Operating Profit,98,97,122,89,114,133,206,58,214,182,149,125,225
OPM %,16%,13%,17%,16%,16%,17%,23%,9%,24%,19%,14%,16%,20%
Other Income,3,16,3,12,6,2,17,5,19,14,59,27,20
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.15,3.36
  └─ Other income normal,3.02,16.37,3.08,11.84,6.44,2.09,16.86,5.28,18.79,13.76,58.53,9.28,17.01
Interest,7,5,6,4,7,7,6,5,8,7,8,8,-0
Depreciation,20,15,16,17,28,19,19,20,36,24,25,26,60
Profit before tax,74,93,104,81,86,109,197,39,190,164,175,119,186
Tax %,31%,26%,36%,15%,20%,37%,30%,21%,19%,33%,20%,28%,21%
Net Profit,51,69,66,68,68,69,139,31,154,110,139,86,147
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,10,3
  └─ Profit excl Excep,51,69,66,68,68,69,139,31,154,110,139,76,145
  └─ Profit for PE,51,69,66,68,68,69,139,31,154,110,139,76,145
  └─ Profit for EPS,51,69,66,68,68,69,139,31,154,110,139,86,147
  └─ YOY Profit Growth %,27%,99%,28%,-30%,34%,-0%,110%,-55%,125%,59%,0%,145%,-6%
EPS in Rs,3.57,4.81,4.62,4.78,4.77,4.80,9.70,2.16,10.73,7.66,9.71,6.00,10.31
Raw PDF,,,,,,,,,,,,,
