Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,43.36,41.20,46.84,46.55,52.91,53.02,56.17,58.68,59.59,58.96,65.67,64.87,64.74
  └─ YOY Sales Growth %,24.71%,22.62%,14.78%,16.84%,22.02%,28.69%,19.92%,26.06%,12.63%,11.20%,16.91%,10.55%,8.64%
Expenses,40.64,39.78,44.67,43.91,49.43,50.19,52.63,55.07,57.12,55.95,63.07,62.33,63.86
  └─ Material Cost %,9%,7%,7%,6%,7%,8%,6%,3%,2%,4%,5%,5%,2%
  └─ Employee Cost %,76%,78%,76%,78%,74%,78%,81%,77%,81%,83%,81%,82%,87%
Operating Profit,2.72,1.42,2.17,2.64,3.48,2.83,3.54,3.61,2.47,3.01,2.60,2.54,0.88
OPM %,6.27%,3.45%,4.63%,5.67%,6.58%,5.34%,6.30%,6.15%,4.14%,5.11%,3.96%,3.92%,1.36%
Other Income,-0.01,0.01,0.09,0.33,0.15,0.04,-0.01,0.36,2.22,0.06,0.34,0.44,0.33
  └─ Exceptional items,-0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.01,0.01,0.09,0.32,0.15,0.04,-0.01,0.36,2.22,0.06,0.34,0.44,0.33
Interest,0.41,0.46,0.54,0.92,1.01,0.69,0.74,0.59,0.62,0.76,0.65,0.59,0.44
Depreciation,0.11,0.12,0.24,0.27,0.44,0.26,0.29,0.29,0.43,0.21,0.26,0.40,0.41
Profit before tax,2.19,0.85,1.48,1.78,2.18,1.92,2.50,3.09,3.64,2.10,2.03,1.99,0.36
Tax %,16.44%,21.18%,6.08%,5.62%,11.47%,13.02%,4.00%,17.48%,19.23%,16.19%,3.45%,-1.01%,-50.00%
Net Profit,1.83,0.67,1.38,1.67,1.93,1.68,2.40,2.55,2.93,1.76,1.96,2.01,0.54
  └─ Exceptional items AT,-0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,2,1,1,2,2,2,2,3,3,2,2,2,1
  └─ Profit for PE,2,1,1,2,2,2,2,3,3,2,2,2,1
  └─ Profit for EPS,2,1,1,2,2,2,2,3,3,2,2,2,1
  └─ YOY Profit Growth %,429%,272%,376%,435%,4%,151%,74%,54%,52%,5%,-18%,-21%,-82%
EPS in Rs,1.89,0.69,1.42,1.72,1.99,1.62,2.32,2.46,2.83,1.70,1.68,1.72,0.46
Raw PDF,,,,,,,,,,,,,
