Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2334,2342,2519,2850,2267,1502,1659,1828,1912,1918,2061,2194,2264
  └─ YOY Sales Growth %,51.50%,39.41%,31.59%,38.23%,-2.89%,-35.87%,-34.13%,-35.87%,-15.66%,27.73%,24.23%,20.02%,18.41%
Expenses,2466,2652,2750,3014,2734,2295,2063,2051,2000,1846,1921,2039,2132
  └─ Employee Cost %,41.85%,47.24%,47.31%,41.65%,48.71%,63.43%,50.09%,41.36%,39.12%,33.47%,32.17%,32.86%,32.64%
Operating Profit,-131,-311,-231,-163,-467,-794,-404,-223,-88,72,140,155,132
OPM %,-6%,-13%,-9%,-6%,-21%,-53%,-24%,-12%,-5%,4%,7%,7%,6%
Other Income,130,123,139,149,132,138,1524,189,-299,224,32,212,199
  └─ Exceptional items,0,0,-6,0,0,0,1345,0,-523,-17,-190,0,21
  └─ Other income normal,130,123,145,149,132,138,179,189,224,241,222,212,178
Interest,7,7,7,5,5,4,3,4,5,4,5,4,5
Depreciation,160,159,180,201,196,178,179,165,150,166,137,133,132
Profit before tax,-168,-354,-279,-221,-536,-839,938,-203,-542,126,30,230,194
Tax %,-0%,1%,5%,0%,3%,0%,1%,2%,1%,2%,30%,2%,6%
Net Profit,-168,-358,-292,-222,-550,-840,930,-208,-545,123,21,225,183
  └─ Minority share,-1,1,1,2,1,1,-2,0,5,0,0,0,1
  └─ Exceptional items AT,0,0,-5,0,0,0,1337,0,-520,-17,-181,0,20
  └─ Profit excl Excep,-168,-358,-286,-222,-550,-840,-407,-208,-25,140,202,225,163
  └─ Profit for PE,-168,-357,-285,-220,-550,-839,-406,-208,-25,140,202,225,164
  └─ Profit for EPS,-168,-357,-290,-220,-550,-839,928,-208,-540,123,21,225,184
  └─ YOY Profit Growth %,78%,45%,50%,44%,-226%,-135%,-42%,5%,96%,117%,150%,208%,767%
EPS in Rs,-2.66,-5.63,-4.58,-3.46,-8.65,-13.19,14.58,-3.26,-8.47,1.93,0.33,3.52,2.87
Raw PDF,,,,,,,,,,,,,
