Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,48.44,48.35,25.67,29.77,72.12,53.37,66.01,61.99,68.01,40.98,24.98,36.32,55.84
  └─ YOY Sales Growth %,98.12%,121.48%,1.02%,11.58%,48.89%,10.38%,157.15%,108.23%,-5.70%,-23.22%,-62.16%,-41.41%,-17.89%
Expenses,41.00,39.04,21.39,24.20,66.79,49.09,63.84,55.68,57.93,38.39,22.85,30.83,51.17
  └─ Material Cost %,73%,70%,66%,71%,75%,78%,82%,82%,74%,78%,64%,67%,70%
  └─ Employee Cost %,2%,2%,4%,3%,1%,2%,2%,2%,2%,3%,4%,2%,2%
Operating Profit,7.44,9.31,4.28,5.57,5.33,4.28,2.17,6.31,10.08,2.59,2.13,5.49,4.67
OPM %,15.36%,19.26%,16.67%,18.71%,7.39%,8.02%,3.29%,10.18%,14.82%,6.32%,8.53%,15.12%,8.36%
Other Income,1.10,0.72,0.66,0.64,0.72,0.60,2.17,0.05,3.49,1.49,2.51,0.99,1.03
  └─ Other income normal,1.10,0.72,0.66,0.64,0.72,0.60,2.17,0.05,3.49,1.49,2.51,0.99,1.03
Interest,2.12,1.52,1.44,1.56,1.98,2.13,1.92,0.48,5.97,1.44,2.00,3.89,-0.40
Depreciation,1.97,3.10,3.26,2.68,1.68,2.23,2.24,2.26,2.61,2.30,2.30,2.32,2.33
Profit before tax,4.45,5.41,0.24,1.97,2.39,0.52,0.18,3.62,4.99,0.34,0.34,0.27,3.77
Tax %,15.96%,27.36%,-4.17%,61.42%,-11.30%,17.31%,16.67%,44.48%,-3.81%,32.35%,47.06%,25.93%,-69.23%
Net Profit,4.71,3.71,-0.18,1.09,3.74,0.79,0.82,2.72,5.76,0.23,0.19,0.20,6.38
  └─ Profit from Associates,0.96,-0.22,-0.44,0.32,1.08,0.36,0.67,0.71,0.58,0.00,0.00,0.00,0.00
  └─ Minority share,-0.03,0.22,0.20,0.27,-0.59,0.05,0.16,0.30,-0.24,0.05,0.23,0.02,-0.99
  └─ Profit excl Excep,4.71,3.71,-0.18,1.09,3.74,0.79,0.82,2.72,5.76,0.23,0.19,0.20,6.38
  └─ Profit for PE,4.68,3.93,0.02,1.36,3.15,0.84,0.98,3.02,5.52,0.28,0.42,0.22,5.39
  └─ Profit for EPS,4.68,3.93,0.02,1.36,3.15,0.84,0.98,3.02,5.52,0.28,0.42,0.22,5.39
  └─ YOY Profit Growth %,162.92%,670.59%,-97.62%,27.10%,-32.69%,-78.63%,4800.00%,122.06%,75.24%,-66.67%,-57.14%,-92.72%,-2.36%
EPS in Rs,1.87,1.57,0.01,0.54,1.26,0.34,0.39,1.21,2.21,0.11,0.17,0.09,2.15
Raw PDF,,,,,,,,,,,,,
