Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,305,252,293,324,375,315,361,381,430,321,401,400,453
  └─ YOY Sales Growth %,31.82%,33.94%,29.68%,26.96%,23.02%,25.05%,23.16%,17.75%,14.55%,1.89%,10.97%,5.03%,5.30%
Expenses,209,220,236,247,253,267,278,273,293,276,298,294,301
  └─ Employee Cost %,46.40%,57.36%,53.41%,48.97%,45.00%,55.30%,51.14%,49.40%,45.15%,56.61%,47.06%,47.31%,40.38%
Operating Profit,96,32,57,77,123,48,83,108,137,45,102,106,152
OPM %,32%,13%,20%,24%,33%,15%,23%,28%,32%,14%,26%,27%,34%
Other Income,8,13,9,11,15,23,19,8,14,29,13,-15,-4
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-35.10,-8.33
  └─ Other income normal,7.88,12.51,9.34,11.15,15.07,22.56,18.52,8.38,14.12,29.39,13.22,20.05,4.35
Interest,1,1,1,1,1,1,1,1,1,1,1,2,1
Depreciation,7,7,7,7,7,8,8,9,9,9,9,9,9
Profit before tax,96,37,59,80,129,61,93,107,141,64,105,80,138
Tax %,17%,18%,18%,15%,18%,23%,24%,17%,23%,22%,22%,22%,23%
Net Profit,80,30,48,68,105,48,70,89,108,50,82,63,106
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-23,-6
  └─ Profit excl Excep,80,30,48,68,105,48,70,89,108,50,82,86,112
  └─ Profit for PE,80,30,48,68,105,48,70,89,108,50,82,86,112
  └─ Profit for EPS,80,30,48,68,105,48,70,89,108,50,82,63,106
  └─ YOY Profit Growth %,39%,57%,59%,44%,32%,58%,47%,30%,3%,5%,16%,-3%,4%
EPS in Rs,5.71,2.16,3.41,4.88,7.50,3.39,5.01,6.34,7.65,3.51,5.77,4.41,7.47
Raw PDF,,,,,,,,,,,,,
