Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,10.06,5.87,7.36,7.36,13.43,11.37,7.11,10.00,8.49,8.10,13.72,14.84,26.26
  └─ YOY Sales Growth %,,545%,211%,36%,34%,94%,-3%,36%,-37%,-29%,93%,48%,209%
Expenses,9.69,5.34,6.89,6.89,12.70,10.83,6.02,9.34,7.95,7.47,13.27,13.84,25.44
  └─ Material Cost %,93%,82%,79%,79%,84%,86%,69%,84%,77%,79%,90%,85%,86%
  └─ Employee Cost %,2%,4%,10%,10%,7%,5%,10%,6%,13%,7%,4%,4%,9%
Operating Profit,0.37,0.53,0.47,0.47,0.73,0.54,1.09,0.66,0.54,0.63,0.45,1.00,0.82
OPM %,3.68%,9.03%,6.39%,6.39%,5.44%,4.75%,15.33%,6.60%,6.36%,7.78%,3.28%,6.74%,3.12%
Other Income,0.17,-0.00,-0.00,-0.00,0.03,-0.00,-0.00,-0.00,0.09,-0.00,0.01,-0.00,0.01
  └─ Other income normal,0.17,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.09,0.00,0.01,0.00,0.01
Interest,0.13,0.28,0.17,0.17,0.32,0.21,0.26,0.24,-0.10,0.46,0.25,0.33,0.46
Depreciation,0.10,0.18,0.18,0.18,0.19,0.15,0.15,0.15,0.53,0.13,0.14,0.14,0.25
Profit before tax,0.31,0.07,0.12,0.12,0.25,0.18,0.68,0.27,0.20,0.04,0.07,0.53,0.12
Tax %,-0.00%,-0.00%,-0.00%,-0.00%,24.00%,-0.00%,-0.00%,103.70%,25.00%,25.00%,28.57%,33.96%,25.00%
Net Profit,0.31,0.07,0.12,0.12,0.19,0.18,0.67,-0.02,0.15,0.02,0.06,0.35,0.09
  └─ Minority share,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.03,-0.16,0.00
  └─ Profit excl Excep,0.31,0.07,0.12,0.12,0.19,0.18,0.67,-0.02,0.15,0.02,0.06,0.35,0.09
  └─ Profit for PE,0.31,0.07,0.12,0.12,0.19,0.18,0.67,-0.01,0.15,0.02,0.03,0.19,0.09
  └─ Profit for EPS,0.31,0.07,0.12,0.12,0.19,0.18,0.67,-0.01,0.15,0.02,0.03,0.19,0.09
  └─ YOY Profit Growth %,3200.00%,121.88%,148.00%,-72.09%,-38.71%,157.14%,458.33%,-108.33%,-21.05%,-88.89%,-95.52%,2000.00%,-40.00%
EPS in Rs,0.26,0.06,0.10,0.10,0.16,0.15,0.56,-0.01,0.12,0.02,0.02,0.11,0.05
Raw PDF,,,,,,,,,,,,,
