Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,63,59,70,68,79,72,74,79,87,78,86,84,91
  └─ YOY Sales Growth %,-1.38%,-8.33%,-3.78%,0.86%,26.07%,20.31%,5.96%,16.84%,9.49%,8.43%,15.48%,5.96%,4.52%
Expenses,54,54,60,56,66,61,62,68,74,67,71,71,74
  └─ Material Cost %,43.77%,48.16%,47.52%,44.64%,46.89%,45.51%,41.24%,47.90%,46.81%,46.18%,44.28%,41.95%,41.07%
  └─ Employee Cost %,15.37%,16.54%,13.74%,14.28%,12.66%,14.92%,14.92%,13.71%,13.40%,15.36%,13.75%,14.09%,13.07%
Operating Profit,9,6,10,12,13,11,12,11,13,10,14,13,17
OPM %,14%,10%,15%,18%,17%,15%,16%,14%,15%,13%,17%,15%,18%
Other Income,0,1,1,1,1,3,1,1,1,1,0,1,1
  └─ Exceptional items,-0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.64,1.11,0.89,0.73,0.99,2.53,0.65,0.64,1.39,1.40,0.19,0.68,0.77
Interest,2,2,2,2,2,2,2,2,2,2,2,2,2
Depreciation,2,2,3,2,2,2,2,3,3,3,3,2,2
Profit before tax,5,3,7,8,10,9,8,8,10,7,10,9,13
Tax %,23%,29%,21%,18%,21%,23%,22%,13%,29%,22%,28%,23%,21%
Net Profit,4,2,6,7,8,7,6,7,7,6,7,7,10
  └─ Exceptional items AT,-0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,4.37,2.03,5.58,6.84,7.83,6.99,6.47,6.62,7.09,5.57,7.39,7.06,10.32
  └─ Profit for PE,4.37,2.03,5.58,6.84,7.83,6.99,6.47,6.62,7.09,5.57,7.39,7.06,10.32
  └─ Profit for EPS,4.07,2.03,5.58,6.84,7.83,6.99,6.47,6.62,7.09,5.57,7.39,7.06,10.32
  └─ YOY Profit Growth %,-34.87%,-69.61%,-34.58%,-8.92%,79.18%,244.33%,15.95%,-3.22%,-9.45%,-20.31%,14.22%,6.65%,45.56%
EPS in Rs,2.36,1.18,3.23,3.96,4.53,4.05,3.75,3.83,4.11,3.23,4.28,4.09,5.98
Raw PDF,,,,,,,,,,,,,
