Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1745,1701,1362,1358,1727,1478,1192,1361,1749,1546,1432,1598,1824
  └─ YOY Sales Growth %,27.15%,20.12%,25.87%,-9.72%,-1.08%,-13.12%,-12.48%,0.22%,1.28%,4.59%,20.16%,17.40%,4.30%
Expenses,1610,1486,1188,1187,1511,1300,1053,1185,1525,1345,1234,1432,1588
  └─ Material Cost %,60%,59%,56%,57%,56%,57%,56%,58%,59%,57%,53%,58%,57%
  └─ Employee Cost %,8%,9%,11%,12%,9%,11%,15%,13%,10%,12%,14%,13%,10%
Operating Profit,136,215,173,171,216,178,139,176,223,201,198,166,236
OPM %,8%,13%,13%,13%,12%,12%,12%,13%,13%,13%,14%,10%,13%
Other Income,1066,4,2,7,-47,1,12,2,1,2,6,-34,-16
  └─ Exceptional items,1074.78,0.00,0.00,0.00,-48.21,0.00,0.00,0.00,0.00,0.00,0.00,-38.93,-16.40
  └─ Other income normal,-8.68,3.91,1.88,6.68,0.90,1.38,11.72,2.01,1.42,2.03,5.82,5.28,0.66
Interest,154,105,99,108,106,103,105,113,111,114,116,112,117
Depreciation,61,59,60,59,65,61,62,63,67,68,70,69,74
Profit before tax,987,55,17,11,-3,16,-17,1,46,21,18,-49,30
Tax %,1%,33%,50%,21%,270%,21%,-21%,185%,40%,47%,14%,-3%,164%
Net Profit,977,37,8,9,-11,12,-13,-1,28,11,15,-47,-19
  └─ Minority share,-0,-1,1,1,2,1,3,2,1,3,-0,6,7
  └─ Exceptional items AT,1073,0,0,0,-48,0,0,0,0,0,0,-38,10
  └─ Profit excl Excep,-96,37,8,9,38,12,-13,-1,28,11,15,-9,-30
  └─ Profit for PE,-96,35,9,10,31,14,-10,1,29,14,15,-8,-19
  └─ Profit for EPS,977,35,9,10,-9,14,-10,1,29,14,15,-42,-12
  └─ YOY Profit Growth %,-288%,276%,153%,209%,132%,-62%,-213%,-90%,-6%,2%,255%,-941%,-164%
EPS in Rs,16.16,0.57,0.13,0.15,-0.13,0.20,-0.15,0.01,0.43,0.19,0.21,-0.59,-0.17
Raw PDF,,,,,,,,,,,,,
