Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,23.52,25.45,18.91,28.08,30.67,32.55,29.44,31.31,36.71,11.47,6.28,14.25,5.58
  └─ YOY Sales Growth %,-21%,4%,-12%,24%,30%,28%,56%,12%,20%,-65%,-79%,-54%,-85%
Interest,0.88,0.54,0.63,0.94,0.70,0.52,0.47,0.52,2.45,0.01,0.01,0.02,0.03
Expenses,19.02,18.35,16.18,18.86,22.62,23.09,21.81,22.72,30.30,4.83,4.84,6.61,5.84
  └─ Material Cost %,44.01%,38.39%,40.77%,38.35%,42.16%,41.90%,41.37%,41.04%,41.46%,14.21%,22.13%,19.93%,36.38%
  └─ Employee Cost %,8.16%,8.06%,11.69%,7.05%,7.24%,7.28%,8.36%,8.34%,6.78%,13.34%,24.20%,11.37%,29.75%
Financing Profit,3.62,6.56,2.10,8.28,7.35,8.94,7.16,8.07,3.96,6.63,1.43,7.62,-0.29
Financing Margin %,15.39%,25.78%,11.11%,29.49%,23.96%,27.47%,24.32%,25.77%,10.79%,57.80%,22.77%,53.47%,-5.20%
Other Income,1.23,0.99,2.26,1.38,3.46,2.07,2.16,0.16,0.60,3.01,2.19,1.74,0.38
  └─ Other income normal,1.23,0.99,2.26,1.38,3.46,2.07,2.16,0.16,0.60,3.01,2.19,1.74,0.38
Depreciation,3.33,3.42,1.57,2.86,2.68,1.95,2.10,2.11,1.60,0.33,0.52,0.44,0.44
Profit before tax,1.52,4.13,2.79,6.80,8.13,9.06,7.22,6.12,2.96,9.31,3.10,8.92,-0.35
Tax %,39.47%,22.76%,9.68%,22.35%,21.16%,23.29%,22.58%,28.10%,70.61%,15.79%,10.97%,8.63%,840.00%
Net Profit,0.93,3.19,2.53,5.28,6.40,6.96,5.59,4.40,0.87,7.84,2.76,8.15,-3.30
  └─ Minority share,0,-0,-0,-1,-2,-2,-1,-2,-0,-2,-0,-1,0
  └─ Profit excl Excep,1,3,3,5,6,7,6,4,1,8,3,8,-3
  └─ Profit for PE,1,3,2,4,5,5,5,3,0,6,3,7,-3
  └─ Profit for EPS,1,3,2,4,5,5,5,3,0,6,3,7,-3
  └─ YOY Profit Growth %,-72%,-15%,-5%,-4%,331%,82%,123%,-34%,-91%,18%,-46%,158%,-784%
EPS in Rs,0.87,2.27,1.66,3.12,3.76,4.13,3.71,2.06,0.33,4.86,2.01,5.33,-2.27
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
