Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,72.43,68.16,65.39,71.55,78.95,80.05,97.85,95.54,94.09,94.43,89.31,90.67,104.22
  └─ YOY Sales Growth %,0.92%,4.48%,-22.53%,-3.10%,9.00%,17.44%,49.64%,33.53%,19.18%,17.96%,-8.73%,-5.10%,10.77%
Expenses,61.83,58.75,61.10,63.66,68.54,70.04,85.35,82.64,81.64,81.66,77.02,78.01,89.72
  └─ Material Cost %,48%,43%,59%,52%,48%,49%,53%,54%,50%,52%,48%,53%,51%
  └─ Employee Cost %,7%,7%,7%,7%,7%,7%,6%,6%,7%,6%,8%,7%,7%
Operating Profit,10.60,9.41,4.29,7.89,10.41,10.01,12.50,12.90,12.45,12.77,12.29,12.66,14.50
OPM %,14.63%,13.81%,6.56%,11.03%,13.19%,12.50%,12.77%,13.50%,13.23%,13.52%,13.76%,13.96%,13.91%
Other Income,0.24,0.05,0.06,0.07,0.51,0.05,0.06,0.05,0.27,0.04,0.03,0.10,0.25
  └─ Other income normal,0.24,0.05,0.06,0.07,0.51,0.05,0.06,0.05,0.27,0.04,0.03,0.10,0.25
Interest,3.59,2.56,3.93,2.76,3.64,2.26,3.23,2.93,2.97,2.25,2.34,2.44,2.23
Depreciation,4.14,4.19,4.22,4.18,4.10,4.09,4.13,4.15,4.07,4.13,4.17,4.17,4.14
Profit before tax,3.11,2.71,-3.80,1.02,3.18,3.71,5.20,5.87,5.68,6.43,5.81,6.15,8.38
Tax %,-27.01%,29.15%,-5.53%,-20.59%,-27.67%,25.34%,25.19%,25.21%,30.63%,25.19%,23.58%,25.20%,27.45%
Net Profit,3.94,1.91,-3.59,1.23,4.06,2.78,3.89,4.39,3.94,4.81,4.44,4.61,6.08
  └─ Profit excl Excep,4,2,-4,1,4,3,4,4,4,5,4,5,6
  └─ Profit for PE,4,2,-4,1,4,3,4,4,4,5,4,5,6
  └─ Profit for EPS,4,2,-4,1,4,3,4,4,4,5,4,5,6
  └─ YOY Profit Growth %,183%,123%,-470%,284%,3%,46%,208%,257%,-3%,73%,14%,5%,54%
EPS in Rs,3.37,1.64,-2.98,1.02,3.38,2.31,3.23,3.65,3.17,3.87,3.57,3.71,4.89
Raw PDF,,,,,,,,,,,,,
