Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,13.62,14.94,15.86,16.19,16.70,16.55,18.03,18.53,18.05,18.58,20.17,21.59,24.41
  └─ YOY Sales Growth %,72.19%,69.58%,51.92%,31.52%,22.61%,10.78%,13.68%,14.45%,8.08%,12.27%,11.87%,16.51%,35.24%
Interest,5.60,5.72,5.81,6.07,5.73,5.62,6.50,6.49,6.67,6.48,7.08,8.68,10.96
Expenses,5.91,4.67,5.71,5.79,6.46,5.13,4.88,5.30,4.77,4.54,4.94,5.09,5.83
  └─ Material Cost %,1.76%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
  └─ Employee Cost %,28.05%,24.16%,23.52%,23.35%,20.66%,19.15%,18.08%,19.21%,20.11%,18.14%,18.10%,18.53%,16.43%
Financing Profit,2.11,4.55,4.34,4.33,4.51,5.80,6.65,6.74,6.61,7.56,8.15,7.82,7.62
Financing Margin %,15.49%,30.46%,27.36%,26.74%,27.01%,35.05%,36.88%,36.37%,36.62%,40.69%,40.41%,36.22%,31.22%
Other Income,0.90,0.00,0.21,0.19,0.04,0.55,0.05,0.07,0.10,0.12,0.28,-0.11,1.04
  └─ Other income normal,0.90,0.00,0.21,0.19,0.04,0.55,0.05,0.07,0.10,0.12,0.28,-0.11,1.04
Depreciation,0.51,0.50,0.51,0.53,0.56,0.52,0.66,0.69,0.71,0.65,0.74,0.77,0.93
Profit before tax,2.50,4.05,4.04,3.99,3.99,5.83,6.04,6.12,6.00,7.03,7.69,6.94,7.73
Tax %,58.00%,28.40%,27.48%,23.81%,17.04%,24.70%,25.33%,24.67%,23.67%,23.61%,27.83%,27.23%,26.13%
Net Profit,1.05,2.90,2.93,3.03,3.31,4.39,4.51,4.61,4.57,5.36,5.54,5.05,5.72
  └─ Minority share,5.74,-1.04,-1.13,-1.24,0.00,-1.64,-1.68,-2.89,-1.30,-1.55,-1.61,-1.52,-1.61
  └─ Profit excl Excep,1.05,2.90,2.93,3.03,3.31,4.39,4.51,4.61,4.57,5.36,5.54,5.05,5.72
  └─ Profit for PE,6.79,1.86,1.80,1.79,3.31,2.75,2.83,1.72,3.27,3.81,3.93,3.53,4.11
  └─ Profit for EPS,6.79,1.86,1.80,1.79,3.31,2.75,2.83,1.72,3.27,3.81,3.93,3.53,4.11
  └─ YOY Profit Growth %,130.95%,257.69%,100.00%,84.54%,-51.25%,47.85%,57.22%,-3.91%,-1.21%,38.55%,38.87%,105.23%,25.69%
EPS in Rs,2.72,0.75,0.72,0.72,1.33,1.10,1.13,0.69,1.12,1.31,1.35,1.21,1.41
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
