Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2598,2162,2220,2311,2527,2794,3005,2340,3073,3800,3008,2618,3502
  └─ YOY Sales Growth %,77.82%,32.23%,40.15%,17.25%,-2.73%,29.23%,35.36%,1.25%,21.61%,36.01%,0.10%,11.88%,13.96%
Expenses,334,81,521,645,693,415,788,460,671,758,405,377,620
  └─ Employee Cost %,0.42%,0.79%,0.86%,1.00%,0.71%,1.22%,0.93%,1.32%,1.14%,0.87%,1.56%,1.41%,0.94%
Operating Profit,2264,2081,1699,1666,1834,2379,2217,1880,2402,3042,2603,2241,2882
OPM %,87%,96%,77%,72%,73%,85%,74%,80%,78%,80%,87%,86%,82%
Other Income,265,178,353,264,234,271,294,280,39,189,158,208,117
  └─ Exceptional items,-125,-50,-16,-100,-80,-47,-97,-16,-166,-17,-83,-11,-108
  └─ Other income normal,390,228,369,364,314,318,391,296,205,206,241,219,225
Interest,1338,1393,1165,1242,1224,1426,1448,1251,1368,1525,1635,1698,1626
Depreciation,392,451,474,481,497,596,621,618,663,767,834,886,885
Profit before tax,799,415,413,207,347,628,442,291,410,939,292,-135,488
Tax %,38%,34%,29%,33%,24%,28%,6%,-37%,29%,25%,-81%,-27%,11%
Net Profit,507,323,371,256,310,629,515,474,383,824,644,5,514
  └─ Profit from Associates,15,50,77,117,45,180,99,74,91,117,115,103,82
  └─ Minority share,1,-1,1,0,-160,-183,-239,18,-153,-111,-61,-46,-117
  └─ Exceptional items AT,-77,-33,-11,-67,-44,-34,-91,-16,-118,-13,-83,-7,-93
  └─ Profit excl Excep,584,356,382,323,354,663,606,490,501,837,727,12,607
  └─ Profit for PE,585,355,383,323,171,470,325,508,301,724,658,-34,469
  └─ Profit for EPS,508,322,372,256,150,446,276,492,230,713,583,-41,397
  └─ YOY Profit Growth %,339%,66%,157%,137%,-71%,32%,-15%,57%,76%,54%,103%,-107%,56%
EPS in Rs,3.21,2.03,2.35,1.62,0.95,2.82,1.74,3.11,1.45,4.39,3.54,-0.25,2.41
Raw PDF,,,,,,,,,,,,,
