Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0.40,0.32,0.68,0.00,0.57,0.11,1.62,0.79,0.68,0.00,0.49,0.00,0.40
  └─ YOY Sales Growth %,,,,,42.50%,-65.62%,138.24%,,19.30%,-100.00%,-69.75%,-100.00%,-41.18%
Expenses,0.19,0.23,0.62,0.34,1.36,0.32,1.46,0.59,0.80,0.11,0.45,0.04,0.37
  └─ Employee Cost %,10.00%,3.12%,14.71%,,14.04%,36.36%,3.70%,6.33%,10.29%,,2.04%,,2.50%
Operating Profit,0.21,0.09,0.06,-0.34,-0.79,-0.21,0.16,0.20,-0.12,-0.11,0.04,-0.04,0.03
OPM %,52.50%,28.12%,8.82%,,-138.60%,-190.91%,9.88%,25.32%,-17.65%,,8.16%,,7.50%
Other Income,0.24,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00
  └─ Other income normal,0.24,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03,0.03,0.03,0.03,0.03
Profit before tax,0.40,0.04,0.01,-0.39,-0.03,-0.26,0.11,0.15,-0.15,-0.14,0.04,-0.07,0.00
Tax %,-77.50%,0.00%,0.00%,-2.56%,0.00%,0.00%,0.00%,0.00%,6.67%,0.00%,0.00%,0.00%,
Net Profit,0.71,0.04,0.01,-0.39,-0.03,-0.26,0.11,0.15,-0.15,-0.13,0.04,-0.07,0.02
  └─ Profit excl Excep,1,0,0,-0,-0,-0,0,0,-0,-0,0,-0,0
  └─ Profit for PE,1,0,0,-0,-0,-0,0,0,-0,-0,0,-0,0
  └─ Profit for EPS,1,0,0,-0,-0,-0,0,0,-0,-0,0,-0,0
  └─ YOY Profit Growth %,889%,124%,114%,-457%,-104%,-750%,1000%,138%,-400%,50%,-64%,-147%,113%
EPS in Rs,0.10,0.01,0.00,-0.06,-0.00,-0.04,0.02,0.02,-0.02,-0.02,0.01,-0.01,0.00
Raw PDF,,,,,,,,,,,,,
