Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,144,131,135,159,152,135,142,177,177,154,167,200,184
  └─ YOY Sales Growth %,,,,13.19%,5.80%,3.46%,4.93%,11.71%,16.33%,14.20%,18.22%,12.72%,3.60%
Expenses,99,91,91,103,102,96,99,113,115,109,118,129,131
  └─ Material Cost %,12.86%,13.47%,12.89%,13.05%,13.23%,12.73%,12.60%,12.59%,12.32%,12.92%,13.37%,12.64%,12.52%
  └─ Employee Cost %,21.04%,21.96%,19.13%,19.44%,19.62%,23.34%,23.78%,21.45%,21.41%,23.80%,22.87%,19.45%,24.62%
Operating Profit,45,40,44,56,50,39,43,64,62,45,49,71,53
OPM %,31%,30%,33%,35%,33%,29%,30%,36%,35%,29%,29%,35%,29%
Other Income,-1,0,7,5,3,3,15,1,3,2,1,1,-0
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.73,-0.15,-0.90,-1.03
  └─ Other income normal,-0.74,0.27,6.57,4.73,3.36,3.16,14.76,1.10,2.87,2.28,1.20,1.49,0.75
Interest,12,16,17,18,15,4,5,6,6,6,5,10,9
Depreciation,16,12,12,14,13,14,14,15,20,18,18,19,19
Profit before tax,15,12,21,29,26,25,39,45,39,22,28,42,25
Tax %,29%,33%,31%,4%,30%,108%,31%,29%,32%,40%,42%,42%,52%
Net Profit,11,8,15,27,18,-2,27,32,27,13,16,24,12
  └─ Minority share,-0,0,0,0,0,0,-0,0,0,-0,-0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0
  └─ Profit excl Excep,11,8,15,27,18,-2,27,32,27,14,16,25,12
  └─ Profit for PE,11,8,15,27,18,-2,27,32,27,14,16,25,12
  └─ Profit for EPS,11,8,15,27,18,-2,27,32,27,13,16,24,12
  └─ YOY Profit Growth %,,,,46%,74%,-123%,80%,17%,44%,829%,-39%,-24%,-55%
EPS in Rs,0.61,0.46,0.85,1.57,0.86,-0.09,1.25,1.51,1.25,0.63,0.76,1.13,0.56
Raw PDF,,,,,,,,,,,,,
