Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,111,121,346,184,290,123,55,133,218,293,166,362,323
  └─ YOY Sales Growth %,49.28%,51.61%,298.63%,41.98%,159.86%,1.48%,-84.24%,-27.81%,-24.77%,137.84%,203.58%,171.73%,48.14%
Expenses,103,113,313,152,269,129,66,116,200,281,136,294,303
  └─ Material Cost %,67%,74%,80%,66%,80%,79%,70%,60%,70%,80%,57%,67%,77%
  └─ Employee Cost %,12%,11%,5%,8%,6%,15%,31%,13%,9%,7%,14%,6%,7%
Operating Profit,9,8,33,33,20,-6,-12,17,18,12,29,68,20
OPM %,8%,7%,10%,18%,7%,-5%,-22%,13%,8%,4%,18%,19%,6%
Other Income,5,8,5,5,7,5,5,2,12,10,11,11,12
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,5.46,7.99,4.93,4.77,7.29,5.42,4.99,6.76,11.56,9.95,10.60,11.49,12.37
Interest,1,1,1,0,0,2,1,1,-0,0,0,0,1
Depreciation,2,2,2,3,2,3,3,3,3,3,3,3,3
Profit before tax,11,13,35,35,25,-5,-10,15,26,18,36,76,29
Tax %,9%,16%,23%,20%,30%,19%,-28%,27%,23%,30%,24%,25%,27%
Net Profit,10,11,27,28,17,-5,-8,11,20,13,28,57,21
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.64,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,10.38,10.87,27.35,27.80,17.38,-5.45,-7.55,14.53,20.34,12.72,27.54,56.66,20.98
  └─ Profit for PE,10.38,10.87,27.35,27.80,17.38,-5.45,-7.55,14.53,20.34,12.72,27.54,56.66,20.98
  └─ Profit for EPS,10.38,10.87,27.35,27.80,17.38,-5.45,-7.55,10.89,20.34,12.72,27.54,56.66,20.98
  └─ YOY Profit Growth %,64.50%,5.95%,1611.05%,207.18%,67.44%,-150.14%,-127.61%,-47.73%,17.03%,333.39%,464.77%,289.95%,3.15%
EPS in Rs,1.01,1.06,2.72,2.77,1.73,-0.54,-0.75,1.08,2.02,1.27,2.74,5.64,2.09
Raw PDF,,,,,,,,,,,,,
