Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,308,302,275,247,332,393,289,242,488,251,163,233,338
  └─ YOY Sales Growth %,-19.79%,-8.21%,0.36%,-10.83%,7.79%,30.13%,5.09%,-2.02%,46.99%,-36.13%,-43.60%,-3.72%,-30.74%
Expenses,285,276,234,203,275,306,212,213,381,225,139,209,288
  └─ Material Cost %,59%,50%,54%,53%,52%,47%,51%,50%,54%,50%,51%,52%,54%
  └─ Employee Cost %,10%,10%,12%,12%,9%,6%,8%,12%,7%,9%,15%,15%,10%
Operating Profit,23,26,41,44,57,87,77,29,107,26,24,24,50
OPM %,7%,9%,15%,18%,17%,22%,27%,12%,22%,10%,15%,10%,15%
Other Income,10,14,11,15,9,9,4,-39,11,29,7,12,-196
  └─ Exceptional items,0,-2,0,0,0,0,-14,-46,0,8,-6,3,-209
  └─ Other income normal,10,16,11,15,9,9,18,7,11,21,13,9,13
Interest,3,3,2,3,2,0,0,2,3,0,0,4,5
Depreciation,7,7,7,6,6,2,2,6,5,2,3,5,6
Profit before tax,23,30,43,50,58,94,79,-18,110,53,28,27,-157
Tax %,30%,20%,19%,18%,17%,6%,29%,-44%,28%,21%,32%,30%,39%
Net Profit,16,24,35,41,48,88,56,-10,79,42,19,19,-218
  └─ Exceptional items AT,0,-2,0,0,0,0,-14,-42,0,7,-6,2,-140
  └─ Profit excl Excep,16,26,35,41,48,88,70,32,79,35,25,17,-78
  └─ Profit for PE,16,26,35,41,48,88,70,32,79,35,25,17,-78
  └─ Profit for EPS,16,24,35,41,48,88,56,-10,79,42,19,19,-218
  └─ YOY Profit Growth %,-75%,-12%,6%,5%,200%,244%,100%,-22%,65%,-60%,-64%,-47%,-199%
EPS in Rs,2.29,3.48,5.08,5.95,6.96,12.76,8.15,-1.46,11.50,6.12,2.77,2.77,-31.75
Raw PDF,,,,,,,,,,,,,
