Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,10.18,20.05,9.63,4.11,8.58,19.38,5.28,4.41,14.84,18.03,7.04,5.65,9.71
  └─ YOY Sales Growth %,-21.02%,13.47%,-31.51%,-11.04%,-15.72%,-3.34%,-45.17%,7.30%,72.96%,-6.97%,33.33%,28.12%,-34.57%
Expenses,8.93,18.34,8.33,4.13,8.95,17.66,5.13,4.45,13.88,16.40,6.98,5.40,8.68
  └─ Material Cost %,62%,82%,75%,72%,80%,82%,72%,75%,77%,80%,79%,71%,60%
  └─ Employee Cost %,6%,3%,7%,15%,6%,3%,9%,14%,6%,4%,8%,12%,7%
Operating Profit,1.25,1.71,1.30,-0.02,-0.37,1.72,0.15,-0.04,0.96,1.63,0.06,0.25,1.03
OPM %,12.28%,8.53%,13.50%,-0.49%,-4.31%,8.88%,2.84%,-0.91%,6.47%,9.04%,0.85%,4.42%,10.61%
Other Income,0.55,0.05,0.75,2.58,1.53,0.19,0.55,0.49,5.55,0.15,0.12,0.16,0.15
  └─ Other income normal,0.55,0.05,0.75,2.58,1.53,0.19,0.55,0.49,5.55,0.15,0.12,0.16,0.15
Interest,0.53,0.17,0.13,0.02,0.47,0.13,0.07,0.03,0.47,0.11,-0.05,0.15,0.54
Depreciation,0.12,0.14,0.14,0.15,0.12,0.14,0.14,0.15,0.12,0.14,0.15,0.14,0.22
Profit before tax,1.15,1.45,1.78,2.39,0.57,1.64,0.49,0.27,5.92,1.53,0.08,0.12,0.42
Tax %,37.39%,0.69%,0.56%,0.00%,61.40%,0.00%,0.00%,0.00%,3.38%,0.00%,0.00%,0.00%,92.86%
Net Profit,0.72,1.43,1.77,2.39,0.22,1.64,0.49,0.27,5.73,1.53,0.08,0.12,0.03
  └─ Minority share,1,-0,0,0,-1,-0,-0,0,-0,-0,0,0,-0
  └─ Profit excl Excep,1,1,2,2,0,2,0,0,6,2,0,0,0
  └─ Profit for PE,1,1,2,3,-0,1,0,0,6,1,0,0,-0
  └─ Profit for EPS,1,1,2,3,-0,1,0,0,6,1,0,0,-0
  └─ YOY Profit Growth %,166%,48%,133%,450%,-131%,20%,-76%,-86%,1364%,-17%,-59%,-36%,-102%
EPS in Rs,1.03,0.76,1.31,1.97,-0.32,0.91,0.32,0.28,4.01,0.76,0.13,0.18,-0.09
Raw PDF,,,,,,,,,,,,,
