Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,29.16,25.43,32.39,27.31,23.61,21.44,24.94,26.15,39.92,19.11,26.26,29.05,31.40
  └─ YOY Sales Growth %,15.90%,13.43%,139.22%,0.00%,-19.03%,-15.69%,-23.00%,-4.25%,69.08%,-10.87%,5.29%,11.09%,-21.34%
Expenses,19.94,26.57,29.04,24.88,20.10,20.91,21.62,25.41,39.72,18.68,28.51,27.54,27.80
  └─ Material Cost %,43%,80%,64%,60%,45%,64%,57%,55%,69%,58%,76%,67%,51%
  └─ Employee Cost %,13%,12%,10%,12%,16%,15%,14%,13%,11%,18%,14%,13%,16%
Operating Profit,9.22,-1.14,3.35,2.43,3.51,0.53,3.32,0.74,0.20,0.43,-2.25,1.51,3.60
OPM %,31.62%,-4.48%,10.34%,8.90%,14.87%,2.47%,13.31%,2.83%,0.50%,2.25%,-8.57%,5.20%,11.46%
Other Income,-0.69,4.47,2.95,3.55,3.98,5.16,6.91,8.80,2.48,11.94,3.06,0.91,-0.16
  └─ Exceptional items,0.00,0.03,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,-0.69,4.44,2.95,3.53,3.96,5.16,6.91,8.80,2.48,11.94,3.06,0.91,-0.16
Interest,0.04,0.02,0.02,0.02,0.29,0.05,0.05,0.09,0.02,0.05,0.03,0.03,0.15
Depreciation,0.53,0.28,0.49,0.66,0.52,0.54,0.53,0.55,0.58,0.55,0.67,0.65,0.22
Profit before tax,7.96,3.03,5.79,5.30,6.68,5.10,9.65,8.90,2.08,11.77,0.11,1.74,3.07
Tax %,41.58%,0.00%,0.00%,14.91%,46.71%,0.00%,20.31%,0.00%,201.92%,0.00%,0.00%,9.20%,55.05%
Net Profit,4.65,3.03,5.79,4.51,3.55,5.10,7.69,8.90,-2.12,11.77,0.11,1.59,1.38
  └─ Exceptional items AT,-0,0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0
  └─ Profit excl Excep,5,3,6,4,4,5,8,9,-2,12,0,2,1
  └─ Profit for PE,5,3,6,4,4,5,8,9,-2,12,0,2,1
  └─ Profit for EPS,5,3,6,5,4,5,8,9,-2,12,0,2,1
  └─ YOY Profit Growth %,233%,11%,2795%,-12%,-24%,70%,33%,98%,-160%,131%,-99%,-82%,165%
EPS in Rs,2.21,1.44,2.75,2.14,1.69,2.42,3.65,4.23,-1.01,5.59,0.05,0.76,0.66
Raw PDF,,,,,,,,,,,,,
