Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,18009,14745,16545,17376,17720,17095,12086,12925,17249,14812,16327,15683,16817
  └─ YOY Sales Growth %,9.72%,-36.34%,-15.19%,8.23%,-1.60%,15.94%,-26.95%,-25.61%,-2.66%,-13.35%,35.09%,21.34%,-2.50%
Expenses,16382,13795,14740,16696,16678,16432,12761,12683,16464,14714,15183,14205,14781
  └─ Material Cost %,87%,91%,86%,94%,91%,93%,101%,94%,93%,96%,89%,87%,83%
  └─ Employee Cost %,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%
Operating Profit,1627,950,1804,680,1042,663,-675,242,785,99,1144,1478,2036
OPM %,9%,6%,11%,4%,6%,4%,-6%,2%,5%,1%,7%,9%,12%
Other Income,10,10,10,8,19,19,19,15,32,26,23,43,43
  └─ Other income normal,10.41,10.28,9.96,7.77,19.00,18.54,18.51,14.71,32.31,25.73,23.11,43.38,42.98
Interest,84,57,65,50,51,48,52,79,66,37,34,33,16
Depreciation,157,147,157,151,151,150,153,153,150,151,152,157,150
Profit before tax,1396,756,1593,486,859,484,-862,24,602,-64,982,1331,1913
Tax %,27%,26%,25%,25%,27%,26%,-26%,15%,22%,-37%,27%,25%,26%
Net Profit,1013,556,1195,365,628,357,-634,21,470,-40,719,1002,1422
  └─ Profit excl Excep,1013,556,1195,365,628,357,-634,21,470,-40,719,1002,1422
  └─ Profit for PE,1013,556,1195,365,628,357,-634,21,470,-40,719,1002,1422
  └─ Profit for EPS,1013,556,1195,365,628,357,-634,21,470,-40,719,1002,1422
  └─ YOY Profit Growth %,1%,-76%,6961%,153%,-38%,-36%,-153%,-94%,-25%,-111%,213%,4720%,203%
EPS in Rs,68.01,37.37,80.28,24.53,42.17,23.98,-42.55,1.40,31.56,-2.69,48.30,67.26,95.48
Raw PDF,,,,,,,,,,,,,
