Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,81,71,50,72,90,94,125,165,152,95,143,132,132
  └─ YOY Sales Growth %,-46.51%,-52.92%,-63.43%,-37.56%,10.52%,32.85%,147.80%,130.38%,69.49%,1.05%,14.34%,-19.88%,-12.82%
Expenses,55,63,59,65,71,65,76,120,117,77,127,126,130
  └─ Employee Cost %,29.65%,39.80%,56.01%,43.06%,34.41%,31.46%,27.59%,22.31%,24.47%,32.27%,23.91%,24.72%,23.94%
Operating Profit,26,7,-9,7,18,29,48,45,35,18,15,6,3
OPM %,32%,10%,-18%,10%,20%,30%,39%,27%,23%,19%,11%,5%,2%
Other Income,13,23,3,3,17,2,2,1,-11,3,6,2,0
  └─ Exceptional items,0.00,0.00,-0.33,0.00,0.00,0.00,0.00,0.00,-13.41,0.00,3.98,0.00,-1.17
  └─ Other income normal,13.17,22.85,3.24,2.58,17.15,2.49,1.89,1.48,2.28,2.77,2.15,2.16,1.60
Interest,5,9,10,9,9,8,8,9,8,6,7,7,6
Depreciation,15,18,19,19,23,20,20,22,22,22,25,26,25
Profit before tax,19,2,-34,-19,3,3,22,15,-6,-7,-11,-24,-28
Tax %,4%,41%,2%,4%,28%,28%,3%,4%,-3%,8%,7%,4%,4%
Net Profit,18,1,-35,-19,2,2,21,15,-6,-8,-11,-25,-30
  └─ Exceptional items AT,-0,-0,-0,-0,-0,-0,-0,-0,-13,-0,4,-0,-1
  └─ Profit excl Excep,18,1,-35,-19,2,2,21,15,7,-8,-15,-25,-28
  └─ Profit for PE,18,1,-35,-19,2,2,21,15,7,-8,-15,-25,-28
  └─ Profit for EPS,18,1,-35,-19,2,2,21,15,-6,-8,-11,-25,-30
  └─ YOY Profit Growth %,-76%,-98%,-158%,-143%,-87%,50%,161%,176%,203%,-496%,-170%,-271%,-494%
EPS in Rs,8.22,0.60,-16.04,-8.87,1.08,0.90,9.69,6.72,-2.78,-3.56,-5.12,-11.52,-13.44
Raw PDF,,,,,,,,,,,,,
