Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,15.01,15.04,15.51,12.63,12.27,10.02,11.23,10.56,10.22,9.65,10.73,10.41,11.24
  └─ YOY Sales Growth %,-17.39%,-10.32%,-9.88%,-26.23%,-18.25%,-33.38%,-27.60%,-16.39%,-16.71%,-3.69%,-4.45%,-1.42%,9.98%
Expenses,15.00,14.76,15.28,15.37,15.34,14.22,13.69,13.87,13.84,12.50,14.08,13.51,15.16
  └─ Material Cost %,24.18%,27.33%,29.59%,30.32%,31.54%,32.04%,30.99%,35.89%,19.08%,24.77%,26.19%,30.55%,29.27%
  └─ Employee Cost %,34.51%,30.19%,29.01%,38.48%,35.86%,48.90%,47.20%,48.11%,54.50%,53.78%,49.21%,50.34%,45.37%
Operating Profit,0.01,0.28,0.23,-2.74,-3.07,-4.20,-2.46,-3.31,-3.62,-2.85,-3.35,-3.10,-3.92
OPM %,0.07%,1.86%,1.48%,-21.69%,-25.02%,-41.92%,-21.91%,-31.34%,-35.42%,-29.53%,-31.22%,-29.78%,-34.88%
Other Income,2.76,3.42,8.00,4.71,3.72,78.37,12.37,4.49,25.92,7.16,11.38,3.89,1.46
  └─ Exceptional items,-2.65,0.00,0.00,0.75,-0.81,66.95,-0.53,0.00,10.85,0.00,0.00,-0.23,-0.88
  └─ Other income normal,5.41,3.42,8.00,3.96,4.53,11.42,12.90,4.49,15.07,7.16,11.38,4.12,2.34
Interest,0.55,0.44,0.65,0.46,0.60,0.55,0.66,0.79,0.73,0.32,0.25,0.22,0.17
Depreciation,1.33,1.17,1.21,1.54,1.02,1.16,1.23,1.24,1.32,1.11,1.15,1.23,1.22
Profit before tax,0.89,2.09,6.37,-0.03,-0.97,72.46,8.02,-0.85,20.25,2.88,6.63,-0.66,-3.85
Tax %,58.43%,13.88%,13.19%,2666.67%,-250.52%,7.77%,2.74%,-70.59%,13.68%,20.14%,18.25%,-9.09%,-12.21%
Net Profit,0.36,1.80,5.54,-0.83,1.46,66.84,7.81,-0.25,17.48,2.29,5.41,-0.61,-3.38
  └─ Exceptional items AT,-2,0,0,-1,-0,62,-1,0,9,0,0,-0,-1
  └─ Profit excl Excep,2,2,6,-0,2,5,8,-0,8,2,5,-1,-3
  └─ Profit for PE,2,2,6,-0,2,5,8,-0,8,2,5,-1,-3
  └─ Profit for EPS,0,2,6,-1,1,67,8,-0,17,2,5,-1,-3
  └─ YOY Profit Growth %,2%,1485%,7814%,-109%,-18%,183%,50%,17%,356%,-55%,-35%,-116%,-131%
EPS in Rs,0.61,3.03,9.32,-1.40,2.46,112.50,13.15,-0.42,29.42,3.85,9.11,-1.03,-5.69
Raw PDF,,,,,,,,,,,,,
