Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,2187,2301,2478,2649,2854,2621,2556,2443,2591,2953,3305,3427,3692
  └─ YOY Sales Growth %,16.81%,19.19%,22.31%,24.88%,30.47%,13.89%,3.14%,-7.78%,-9.20%,12.66%,29.31%,40.32%,42.50%
Interest,861,888,932,985,1063,1042,963,996,1169,1289,1382,1437,1610
Expenses,779,822,877,948,1255,1109,1105,1307,1065,1267,1323,1280,1194
  └─ Employee Cost %,16.71%,16.51%,16.76%,16.38%,15.97%,17.52%,18.93%,19.60%,18.03%,16.78%,15.36%,16.49%,14.68%
Financing Profit,547,591,670,715,536,470,488,140,357,397,600,710,889
Financing Margin %,25%,26%,27%,27%,19%,18%,19%,6%,14%,13%,18%,21%,24%
Other Income,89,69,57,46,68,12,-582,6,3,6,4,5,7
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,-586.50,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,88.66,69.34,57.21,45.83,68.32,11.99,4.69,6.39,3.10,6.47,4.05,5.34,7.17
Depreciation,42,42,43,45,50,46,46,46,51,47,47,53,64
Profit before tax,594,618,684,716,554,436,-140,101,309,356,557,663,833
Tax %,23%,24%,23%,24%,22%,22%,-33%,19%,19%,23%,25%,24%,25%
Net Profit,458,473,526,545,431,338,-93,82,251,274,418,501,623
  └─ Minority share,-45,-47,-51,-55,-57,-50,-65,-41,-44,-41,-42,-37,-36
  └─ Exceptional items AT,0,0,0,0,0,0,-459,0,0,0,0,0,0
  └─ Profit excl Excep,458,473,526,545,431,338,365,82,251,274,418,501,623
  └─ Profit for PE,413,425,474,490,373,288,301,41,208,233,376,464,587
  └─ Profit for EPS,413,425,474,490,373,288,-158,41,208,233,376,464,587
  └─ YOY Profit Growth %,29%,29%,25%,30%,-10%,-32%,-37%,-92%,-44%,-19%,25%,1041%,183%
EPS in Rs,9.76,10.06,11.20,11.58,8.81,6.79,-3.72,0.96,4.89,5.49,8.86,10.92,13.80
Gross NPA %,1.84%,1.84%,1.84%,1.71%,2.32%,2.25%,2.35%,2.42%,2.23%,2.34%,2.14%,1.60%,1.46%
Net NPA %,1.08%,1.06%,1.02%,0.87%,1.20%,1.11%,1.06%,1.01%,1.05%,1.13%,1.02%,0.75%,0.73%
Raw PDF,,,,,,,,,,,,,
