Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,237.20,244.75,241.98,227.07,271.06,266.69,241.89,251.76,243.02,248.47,269.30,266.92,265.72
  └─ YOY Sales Growth %,-16.07%,-17.20%,2.75%,-14.26%,14.27%,8.96%,-0.04%,10.87%,-10.34%,-6.83%,11.33%,6.02%,9.34%
Expenses,236.40,254.83,254.93,237.68,277.80,270.24,238.55,245.38,236.88,234.87,254.78,251.08,252.30
  └─ Material Cost %,81%,85%,86%,85%,84%,83%,78%,78%,78%,75%,77%,77%,77%
  └─ Employee Cost %,3%,3%,3%,3%,3%,3%,3%,3%,3%,3%,3%,3%,3%
Operating Profit,0.80,-10.08,-12.95,-10.61,-6.74,-3.55,3.34,6.38,6.14,13.60,14.52,15.84,13.42
OPM %,0.34%,-4.12%,-5.35%,-4.67%,-2.49%,-1.33%,1.38%,2.53%,2.53%,5.47%,5.39%,5.93%,5.05%
Other Income,9.85,0.29,0.02,0.06,0.47,0.27,15.78,97.98,77.62,1.36,1.70,0.70,0.05
  └─ Exceptional items,-0.02,0.00,0.00,0.00,0.00,0.00,15.77,96.63,76.89,0.00,1.16,-0.12,-1.21
  └─ Other income normal,9.87,0.29,0.02,0.06,0.47,0.27,0.01,1.35,0.73,1.36,0.54,0.82,1.26
Interest,0.01,0.01,0.00,0.01,0.00,0.01,0.01,1.94,1.63,1.91,2.16,2.52,3.47
Depreciation,6.79,5.95,6.04,5.98,5.94,5.18,5.24,5.24,5.12,5.07,4.20,4.98,4.87
Profit before tax,3.85,-15.75,-18.97,-16.54,-12.21,-8.47,13.87,97.18,77.01,7.98,9.86,9.04,5.13
Tax %,-32.21%,0.00%,0.00%,0.00%,-36.53%,0.00%,0.00%,0.00%,12.13%,0.00%,0.00%,26.22%,26.32%
Net Profit,5.09,-15.75,-18.97,-16.54,-7.75,-8.47,13.87,97.18,67.68,7.98,9.86,6.67,7.50
  └─ Profit from Associates,0,0,0,0,0,0,0,0,0,0,0,0,4
  └─ Exceptional items AT,-0,0,0,0,0,0,16,97,64,0,1,-0,-1
  └─ Profit excl Excep,5,-16,-19,-17,-8,-8,-2,1,4,8,9,7,8
  └─ Profit for PE,5,-16,-19,-17,-8,-8,-2,1,4,8,9,7,8
  └─ Profit for EPS,5,-16,-19,-17,-8,-8,14,97,68,8,10,7,8
  └─ YOY Profit Growth %,164%,-197%,43%,34%,-252%,46%,90%,103%,153%,194%,558%,1125%,100%
EPS in Rs,0.10,-0.30,-0.37,-0.32,-0.15,-0.16,0.27,36.95,1.29,0.15,0.19,0.13,0.14
Raw PDF,,,,,,,,,,,,,
