Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4.67,6.15,6.79,7.61,9.60,9.91,10.90,11.64,7.40,10.52,9.69,8.80,8.82
  └─ YOY Sales Growth %,-15.09%,3.71%,44.78%,50.40%,105.57%,61.14%,60.53%,52.96%,-22.92%,6.16%,-11.10%,-24.40%,19.19%
Expenses,4.84,5.64,6.12,6.76,8.68,8.73,8.96,9.57,6.79,9.08,8.45,8.19,9.24
  └─ Material Cost %,60%,54%,57%,60%,60%,62%,57%,58%,59%,58%,59%,70%,69%
  └─ Employee Cost %,19%,16%,15%,15%,12%,12%,11%,10%,15%,11%,13%,15%,14%
Operating Profit,-0.17,0.51,0.67,0.85,0.92,1.18,1.94,2.07,0.61,1.44,1.24,0.61,-0.42
OPM %,-3.64%,8.29%,9.87%,11.17%,9.58%,11.91%,17.80%,17.78%,8.24%,13.69%,12.80%,6.93%,-4.76%
Other Income,0.15,0.00,0.00,0.01,0.03,0.07,0.08,0.03,0.14,0.17,0.13,0.25,0.34
  └─ Other income normal,0.15,0.00,0.00,0.01,0.03,0.07,0.08,0.03,0.14,0.17,0.13,0.25,0.34
Interest,0.03,0.02,0.03,0.02,0.04,0.03,0.06,0.04,0.09,0.16,0.19,0.19,0.30
Depreciation,0.31,0.31,0.31,0.31,0.31,0.32,0.32,0.31,0.32,0.44,0.45,0.45,0.44
Profit before tax,-0.36,0.18,0.33,0.53,0.60,0.90,1.64,1.75,0.34,1.01,0.73,0.22,-0.82
Tax %,-8.33%,55.56%,3.03%,13.21%,0.00%,0.00%,21.34%,22.86%,44.12%,19.80%,27.40%,-31.82%,-23.17%
Net Profit,-0.33,0.08,0.32,0.46,0.60,0.90,1.29,1.34,0.19,0.81,0.53,0.29,-0.64
  └─ Profit excl Excep,-0,0,0,0,1,1,1,1,0,1,1,0,-1
  └─ Profit for PE,-0,0,0,0,1,1,1,1,0,1,1,0,-1
  └─ Profit for EPS,-0,0,0,0,1,1,1,1,0,1,1,0,-1
  └─ YOY Profit Growth %,-120%,-53%,140%,215%,282%,1025%,303%,191%,-68%,-10%,-59%,-78%,-437%
EPS in Rs,-0.15,0.04,0.15,0.21,0.28,0.42,0.60,0.63,0.09,0.38,0.25,0.14,-0.30
Raw PDF,,,,,,,,,,,,,
