Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1388,577,917,1047,1514,634,860,876,1653,634,839,1083,1794
  └─ YOY Sales Growth %,-17.56%,-13.79%,13.91%,0.96%,9.06%,9.91%,-6.21%,-16.35%,9.18%,-0.01%,-2.41%,23.69%,8.57%
Expenses,1101,627,858,991,1143,684,787,815,1230,683,766,1080,1523
  └─ Material Cost %,53%,52%,54%,51%,51%,49%,50%,53%,49%,51%,48%,56%,53%
  └─ Employee Cost %,15%,36%,22%,20%,13%,34%,23%,24%,12%,33%,24%,21%,11%
Operating Profit,287,-51,59,56,370,-50,73,60,422,-49,73,4,272
OPM %,21%,-9%,6%,5%,24%,-8%,8%,7%,26%,-8%,9%,0%,15%
Other Income,19,1,10,34,5,1,15,5,4,9,7,4,10
  └─ Other income normal,18.96,1.20,9.60,34.27,4.60,0.53,14.86,4.51,3.83,8.57,7.04,3.86,9.97
Interest,12,10,11,8,11,9,16,17,13,10,10,12,14
Depreciation,16,16,16,16,17,17,17,19,19,20,20,21,22
Profit before tax,278,-75,42,67,348,-75,55,30,395,-70,50,-25,245
Tax %,43%,0%,-23%,28%,26%,-7%,7%,17%,27%,-9%,5%,-12%,27%
Net Profit,158,-75,52,48,257,-70,51,24,288,-64,48,-22,180
  └─ Profit excl Excep,158,-75,52,48,257,-70,51,24,288,-64,48,-22,180
  └─ Profit for PE,158,-75,52,48,257,-70,51,24,288,-64,48,-22,180
  └─ Profit for EPS,158,-75,52,48,257,-70,51,24,288,-64,48,-22,180
  └─ YOY Profit Growth %,18%,9%,219%,-27%,63%,6%,-1%,-49%,12%,9%,-6%,-192%,-37%
EPS in Rs,18.93,-9.00,6.22,5.79,30.83,-8.46,6.13,2.93,34.52,-7.70,5.77,-2.69,21.59
Raw PDF,,,,,,,,,,,,,
