Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,754.98,846.63,819.47,843.13,1047.08,1221.90,1222.16,1294.40,1212.59,1356.97,1376.75,1440.90,1436.86
  └─ YOY Sales Growth %,27.80%,20.14%,9.64%,6.64%,38.69%,44.33%,49.14%,53.52%,15.81%,11.05%,12.65%,11.32%,18.50%
Expenses,604.37,720.52,665.04,696.84,916.83,1006.08,1026.46,1081.19,1026.82,1151.09,1184.64,1209.97,1216.56
  └─ Material Cost %,30.41%,29.15%,29.20%,29.39%,30.81%,30.85%,30.66%,31.30%,31.50%,31.82%,32.24%,31.10%,31.20%
  └─ Employee Cost %,12.52%,13.21%,13.54%,13.95%,14.77%,13.77%,15.01%,14.54%,14.07%,14.82%,14.65%,15.09%,14.57%
Operating Profit,150.61,126.11,154.43,146.29,130.25,215.82,195.70,213.21,185.77,205.88,192.11,230.93,220.30
OPM %,19.95%,14.90%,18.85%,17.35%,12.44%,17.66%,16.01%,16.47%,15.32%,15.17%,13.95%,16.03%,15.33%
Other Income,11.02,6.82,-7.41,4.61,14.34,9.91,4.84,9.05,13.19,13.32,2.76,-10.16,17.70
  └─ Exceptional items,0.00,0.00,-13.99,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,-2.37,-22.49,3.55
  └─ Other income normal,11.02,6.82,6.58,4.61,14.34,9.91,4.84,9.05,13.19,13.51,5.13,12.33,14.15
Interest,42.04,40.37,41.66,48.24,56.67,62.99,65.33,66.98,69.53,66.78,68.84,70.02,70.10
Depreciation,78.36,79.60,86.34,92.98,125.90,132.22,139.12,146.76,151.78,149.68,155.18,166.65,182.48
Profit before tax,41.23,12.96,19.02,9.68,-37.98,30.52,-3.91,8.52,-22.35,2.74,-29.15,-15.90,-14.58
Tax %,-45.23%,112.27%,-88.38%,47.73%,28.86%,26.51%,25.83%,189.67%,-25.01%,18.61%,-17.84%,-30.94%,-32.44%
Net Profit,59.88,-1.59,35.82,5.07,-48.96,22.43,-4.92,-7.64,-16.77,2.23,-23.95,-10.98,-9.84
  └─ Minority share,0.84,13.35,-2.47,4.55,41.49,7.68,4.94,7.15,2.03,1.46,2.06,0.59,-0.20
  └─ Exceptional items AT,0.00,0.00,-13.99,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,-2.37,-22.49,3.55
  └─ Profit excl Excep,59.88,-1.59,49.81,5.07,-48.96,22.43,-4.92,-7.64,-16.77,2.42,-21.58,11.51,-13.39
  └─ Profit for PE,60.72,11.76,46.38,9.62,-7.47,30.11,0.02,-0.49,-14.74,3.88,-19.72,10.89,-13.59
  └─ Profit for EPS,60.72,11.76,33.35,9.62,-7.47,30.11,0.02,-0.49,-14.74,3.69,-21.89,-10.39,-10.04
  └─ YOY Profit Growth %,-22.89%,-84.08%,-32.26%,-87.87%,-112.30%,156.04%,-99.96%,-105.09%,-97.32%,-87.11%,-98719.25%,2322.76%,7.80%
EPS in Rs,0.50,0.10,0.28,0.08,-0.06,0.25,0.00,-0.00,-0.12,0.03,-0.18,-0.08,-0.08
Raw PDF,,,,,,,,,,,,,
