Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1620,1634,1745,1969,2061,1853,1586,2025,2149,2099,1751,1871,1927
  └─ YOY Sales Growth %,13.00%,-15.09%,29.94%,30.01%,27.24%,13.38%,-9.12%,2.89%,4.27%,13.28%,10.42%,-7.62%,-10.34%
Expenses,898,910,1026,1150,1307,1049,903,1041,1151,1147,826,849,844
  └─ Material Cost %,43.67%,42.47%,41.67%,45.64%,47.51%,41.12%,40.04%,39.96%,41.28%,45.22%,34.31%,32.22%,33.57%
  └─ Employee Cost %,5.03%,5.12%,6.19%,5.41%,4.65%,5.44%,6.78%,5.37%,5.06%,4.97%,6.84%,5.61%,4.90%
Operating Profit,722,724,719,819,755,804,683,984,998,952,925,1022,1083
OPM %,45%,44%,41%,42%,37%,43%,43%,49%,46%,45%,53%,55%,56%
Other Income,79,111,130,109,443,119,166,5869,69,66,49,-2,50
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5804.13,0.00,0.00,0.00,-42.65,0.00
  └─ Other income normal,78.94,111.25,129.51,108.75,443.25,118.75,165.78,64.94,68.62,65.61,49.28,41.05,49.89
Interest,373,381,435,433,615,439,434,461,458,462,451,436,406
Depreciation,222,237,233,251,274,255,231,265,286,269,262,289,321
Profit before tax,205,217,182,243,309,229,183,6127,323,286,261,295,406
Tax %,37%,38%,47%,23%,39%,39%,46%,2%,33%,29%,46%,29%,27%
Net Profit,130,134,96,187,189,140,100,6026,215,202,141,211,296
  └─ Exceptional items AT,0,0,0,0,0,0,0,5709,0,0,0,-30,0
  └─ Profit excl Excep,130,134,96,187,189,140,100,317,215,202,141,240,296
  └─ Profit for PE,130,134,96,187,189,140,100,317,215,202,141,240,296
  └─ Profit for EPS,130,134,96,187,189,140,100,6026,215,202,141,211,296
  └─ YOY Profit Growth %,-25%,-63%,12%,33%,45%,5%,4%,69%,14%,45%,41%,-24%,38%
EPS in Rs,0.11,0.11,0.08,0.16,0.16,0.12,0.08,4.99,0.18,0.17,0.12,0.17,0.25
Raw PDF,,,,,,,,,,,,,
