Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,106.30,100.87,102.29,99.88,103.11,113.33,120.96,131.64,144.45,151.30,158.85,167.45,172.25
  └─ YOY Sales Growth %,16.83%,-5.41%,-9.20%,-9.97%,-3.00%,12.35%,18.25%,31.80%,40.09%,33.50%,31.32%,27.20%,19.25%
Expenses,101.67,96.73,99.11,97.66,100.14,110.02,118.96,128.00,140.00,146.37,153.27,162.09,165.44
  └─ Employee Cost %,66%,69%,72%,73%,75%,74%,75%,74%,73%,73%,74%,77%,76%
Operating Profit,4.63,4.14,3.18,2.22,2.97,3.31,2.00,3.64,4.45,4.93,5.58,5.36,6.81
OPM %,4.36%,4.10%,3.11%,2.22%,2.88%,2.92%,1.65%,2.77%,3.08%,3.26%,3.51%,3.20%,3.95%
Other Income,0.27,0.12,0.31,0.90,1.00,0.48,1.04,0.46,0.49,0.68,0.65,-0.22,0.80
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.68,0.34
  └─ Other income normal,0.27,0.12,0.31,0.90,1.00,0.48,1.04,0.46,0.49,0.68,0.65,0.46,0.46
Interest,0.46,0.31,0.35,0.39,0.42,0.67,0.79,0.79,0.83,0.78,0.71,0.69,0.71
Depreciation,0.35,0.28,0.30,0.35,0.34,0.29,0.31,0.47,0.50,0.39,0.44,0.46,0.48
Profit before tax,4.09,3.67,2.84,2.38,3.21,2.83,1.94,2.84,3.61,4.44,5.08,3.99,6.42
Tax %,15.65%,9.54%,8.10%,0.42%,5.30%,7.77%,-8.76%,16.20%,18.28%,4.95%,5.71%,-0.75%,28.50%
Net Profit,3.45,3.32,2.61,2.38,3.04,2.61,2.11,2.37,2.95,4.22,4.80,4.01,4.58
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.64,0.25
  └─ Profit excl Excep,3.45,3.32,2.61,2.38,3.04,2.61,2.11,2.37,2.95,4.22,4.80,4.65,4.33
  └─ Profit for PE,3.45,3.32,2.61,2.38,3.04,2.61,2.11,2.37,2.95,4.22,4.80,4.65,4.33
  └─ Profit for EPS,3.45,3.32,2.61,2.38,3.04,2.61,2.11,2.37,2.95,4.22,4.80,4.01,4.58
  └─ YOY Profit Growth %,29.70%,-23.15%,-47.06%,-10.19%,-11.88%,-21.39%,-19.16%,-0.42%,-2.96%,61.69%,127.49%,96.20%,46.78%
EPS in Rs,2.33,2.25,1.77,1.61,2.06,1.77,1.43,1.60,1.99,2.85,3.24,2.71,3.09
Raw PDF,,,,,,,,,,,,,
