Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,17.38,18.45,21.70,24.43,32.78,30.71,33.98,25.10,22.35,27.86,26.88,24.62,27.79
  └─ YOY Sales Growth %,-27.61%,0.87%,-0.14%,20.40%,88.61%,66.45%,56.59%,2.74%,-31.82%,-9.28%,-20.89%,-1.91%,24.34%
Expenses,16.80,16.01,18.62,19.26,21.66,22.30,25.21,19.56,18.58,18.96,20.25,19.65,21.80
  └─ Employee Cost %,46.84%,46.18%,41.52%,37.21%,27.52%,30.84%,32.02%,39.04%,42.68%,33.78%,39.14%,40.86%,38.43%
Operating Profit,0.58,2.44,3.08,5.17,11.12,8.41,8.77,5.54,3.77,8.90,6.63,4.97,5.99
OPM %,3.34%,13.22%,14.19%,21.16%,33.92%,27.39%,25.81%,22.07%,16.87%,31.95%,24.67%,20.19%,21.55%
Other Income,0.90,0.59,0.11,0.11,0.28,0.18,0.27,0.23,4.64,0.15,0.34,0.08,0.29
  └─ Other income normal,0.90,0.59,0.11,0.11,0.28,0.18,0.27,0.23,4.64,0.15,0.34,0.08,0.29
Interest,0.85,0.77,1.23,1.83,1.60,1.91,2.00,1.97,1.92,1.78,2.10,2.30,2.11
Depreciation,0.93,0.95,0.95,1.11,1.07,1.00,0.98,1.11,2.71,1.32,1.11,1.48,1.43
Profit before tax,-0.30,1.31,1.01,2.34,8.73,5.68,6.06,2.69,3.78,5.95,3.76,1.27,2.74
Tax %,-23.33%,-21.37%,25.74%,32.05%,36.31%,27.64%,25.74%,29.00%,29.10%,26.05%,29.26%,23.62%,17.52%
Net Profit,-0.23,1.59,0.75,1.59,5.57,4.11,4.49,1.91,2.69,4.40,2.66,0.96,2.26
  └─ Profit excl Excep,-0.23,1.59,0.75,1.59,5.57,4.11,4.49,1.91,2.69,4.40,2.66,0.96,2.26
  └─ Profit for PE,-0.23,1.59,0.75,1.59,5.57,4.11,4.49,1.91,2.69,4.40,2.66,0.96,2.26
  └─ Profit for EPS,-0.23,1.59,0.75,1.59,5.57,4.11,4.49,1.91,2.69,4.40,2.66,0.96,2.26
  └─ YOY Profit Growth %,-107.69%,50.00%,-59.24%,50.00%,2521.74%,158.49%,498.67%,20.13%,-51.71%,7.06%,-40.76%,-49.74%,-15.99%
EPS in Rs,-0.03,0.20,0.09,0.20,0.68,0.51,0.55,0.23,0.33,0.53,0.32,0.12,0.27
Raw PDF,,,,,,,,,,,,,
