Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,45.81,33.59,38.62,42.85,65.40,32.38,45.72,29.81,32.92,42.27,12.82,11.44,28.35
  └─ YOY Sales Growth %,45.47%,156.41%,86.21%,96.56%,42.76%,-3.60%,18.38%,-30.43%,-49.66%,30.54%,-71.96%,-61.62%,-13.88%
Expenses,38.14,27.61,33.75,35.56,54.77,29.86,38.53,25.10,24.15,35.78,11.21,7.45,23.98
  └─ Material Cost %,72%,70%,75%,72%,69%,77%,73%,63%,59%,72%,49%,14%,69%
  └─ Employee Cost %,6%,10%,9%,8%,5%,11%,8%,13%,9%,9%,28%,35%,11%
Operating Profit,7.67,5.98,4.87,7.29,10.63,2.52,7.19,4.71,8.77,6.49,1.61,3.99,4.37
OPM %,16.74%,17.80%,12.61%,17.01%,16.25%,7.78%,15.73%,15.80%,26.64%,15.35%,12.56%,34.88%,15.41%
Other Income,0.75,0.37,0.55,0.52,0.57,2.78,-1.50,1.14,0.83,1.02,0.74,1.03,1.04
  └─ Other income normal,0.75,0.37,0.55,0.52,0.57,2.78,-1.50,1.14,0.83,1.02,0.74,1.03,1.04
Interest,5.46,4.09,4.16,4.04,5.04,3.09,3.13,1.90,2.43,2.01,1.72,2.71,2.92
Depreciation,0.17,0.14,0.15,0.15,0.15,0.13,0.13,0.13,0.22,0.27,0.26,0.27,0.25
Profit before tax,2.79,2.12,1.11,3.62,6.01,2.08,2.43,3.82,6.95,5.23,0.37,2.04,2.24
Tax %,10.75%,23.58%,14.41%,37.29%,7.82%,18.27%,-4.94%,47.12%,33.24%,34.42%,48.65%,48.04%,41.52%
Net Profit,2.48,1.62,0.94,2.27,5.53,1.70,2.55,2.02,4.65,3.43,0.19,1.06,1.31
  └─ Minority share,0,-0,-0,-1,-0,-0,-0,1,0,0,0,0,-0
  └─ Profit excl Excep,2,2,1,2,6,2,3,2,5,3,0,1,1
  └─ Profit for PE,3,2,1,2,5,2,2,3,5,3,0,1,1
  └─ Profit for EPS,3,2,1,2,5,2,2,3,5,3,0,1,1
  └─ YOY Profit Growth %,295%,-1%,-47%,-27%,100%,5%,226%,75%,-8%,113%,-87%,-61%,-74%
EPS in Rs,0.84,0.50,0.23,0.54,1.68,0.40,0.55,0.63,1.04,0.76,0.06,0.25,0.25
Raw PDF,,,,,,,,,,,,,
