Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1029,951,1005,1053,1177,1200,1137,1141,1135,1118,1071,1184,1288
  └─ YOY Sales Growth %,23.40%,-9.15%,-5.14%,1.46%,14.39%,26.24%,13.18%,8.38%,-3.59%,-6.84%,-5.80%,3.77%,13.50%
Expenses,903,817,847,879,997,1008,929,920,901,873,838,941,1046
  └─ Material Cost %,76%,74%,72%,72%,72%,71%,69%,67%,66%,63%,62%,63%,61%
  └─ Employee Cost %,2%,3%,3%,3%,3%,3%,3%,3%,3%,4%,5%,4%,4%
Operating Profit,126,134,158,174,180,192,208,221,233,245,233,243,242
OPM %,12%,14%,16%,17%,15%,16%,18%,19%,21%,22%,22%,20%,19%
Other Income,11,10,10,10,12,13,14,12,14,27,36,47,62
  └─ Other income normal,11,10,10,10,12,13,14,12,14,27,36,47,62
Interest,13,13,16,21,14,13,11,12,9,16,15,16,17
Depreciation,12,12,12,13,13,13,13,15,14,15,17,18,19
Profit before tax,111,119,139,150,166,179,197,206,224,241,237,255,268
Tax %,31%,28%,28%,28%,30%,31%,31%,31%,31%,26%,26%,25%,23%
Net Profit,76,86,101,109,115,123,136,141,155,179,176,192,208
  └─ Minority share,0,0,0,0,-0,-0,-0,1,0,2,1,0,-7
  └─ Profit excl Excep,76,86,101,109,115,123,136,141,155,179,176,192,208
  └─ Profit for PE,76,86,101,109,115,123,135,142,156,182,177,192,201
  └─ Profit for EPS,76,86,101,109,115,123,135,142,156,182,177,192,201
  └─ YOY Profit Growth %,847%,123%,64%,67%,51%,42%,34%,31%,35%,48%,31%,35%,29%
EPS in Rs,1.76,1.96,2.29,2.47,2.34,2.48,2.74,2.88,3.15,3.68,3.57,3.81,3.98
Raw PDF,,,,,,,,,,,,,
