Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,8.61,9.41,12.51,14.26,17.75,23.84,18.79,20.69,14.64,11.44,16.80,9.55,12.76
  └─ YOY Sales Growth %,186.05%,136.43%,202.17%,159.27%,106.16%,153.35%,50.20%,45.09%,-17.52%,-52.01%,-10.59%,-53.84%,-12.84%
Expenses,6.78,8.54,10.41,12.68,16.21,22.08,17.14,18.92,12.94,9.76,14.12,7.07,10.83
  └─ Material Cost %,62%,80%,75%,81%,86%,90%,88%,89%,82%,81%,80%,68%,78%
  └─ Employee Cost %,1%,3%,2%,2%,1%,1%,1%,1%,1%,2%,1%,2%,2%
Operating Profit,1.83,0.87,2.10,1.58,1.54,1.76,1.65,1.77,1.70,1.68,2.68,2.48,1.93
OPM %,21.25%,9.25%,16.79%,11.08%,8.68%,7.38%,8.78%,8.55%,11.61%,14.69%,15.95%,25.97%,15.13%
Other Income,0.10,0.26,0.48,0.75,0.23,0.72,0.85,0.50,0.12,0.63,0.54,0.58,0.61
  └─ Other income normal,0.10,0.26,0.48,0.75,0.23,0.72,0.85,0.50,0.12,0.63,0.54,0.58,0.61
Interest,0.16,0.13,0.15,0.25,0.16,0.16,0.17,0.10,0.06,0.07,0.08,0.12,0.20
Depreciation,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.11,0.11,0.19,0.05
Profit before tax,1.75,0.97,2.40,2.05,1.58,2.29,2.30,2.14,1.73,2.13,3.03,2.75,2.29
Tax %,25.71%,24.74%,25.42%,22.93%,24.05%,24.45%,25.22%,23.83%,29.48%,24.88%,25.74%,24.73%,27.51%
Net Profit,1.30,0.73,1.80,1.58,1.18,1.73,1.72,1.63,1.22,1.61,2.25,2.07,1.66
  └─ Minority share,0.02,-0.03,-0.50,-0.41,-0.21,-0.45,-0.45,-0.39,-0.15,-0.44,-0.82,-0.70,-0.64
  └─ Profit excl Excep,1.30,0.73,1.80,1.58,1.18,1.73,1.72,1.63,1.22,1.61,2.25,2.07,1.66
  └─ Profit for PE,1.32,0.70,1.30,1.17,0.97,1.28,1.27,1.24,1.07,1.17,1.43,1.37,1.02
  └─ Profit for EPS,1.32,0.70,1.30,1.17,0.97,1.28,1.27,1.24,1.07,1.17,1.43,1.37,1.02
  └─ YOY Profit Growth %,123.73%,0.00%,176.60%,27.17%,-26.52%,82.86%,-2.31%,5.98%,10.31%,-8.59%,12.60%,10.48%,-4.67%
EPS in Rs,0.22,0.12,0.21,0.19,0.16,0.20,0.20,0.20,0.17,0.19,0.23,0.22,0.16
Raw PDF,,,,,,,,,,,,,
