Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,50.94,55.59,51.54,51.56,53.89,58.70,65.25,67.88,63.18,68.84,69.08,60.10,56.74
  └─ YOY Sales Growth %,5.90%,14.69%,-77.98%,4.90%,5.79%,5.59%,26.60%,31.65%,17.24%,17.27%,5.87%,-11.46%,-10.19%
Expenses,46.22,48.97,45.62,45.33,46.28,52.14,60.01,62.40,56.35,61.02,61.81,52.31,51.97
  └─ Material Cost %,78%,71%,72%,72%,74%,74%,72%,70%,63%,69%,66%,64%,64%
  └─ Employee Cost %,7%,9%,9%,11%,7%,11%,15%,15%,15%,13%,14%,15%,19%
Operating Profit,4.72,6.62,5.92,6.23,7.61,6.56,5.24,5.48,6.83,7.82,7.27,7.79,4.77
OPM %,9.27%,11.91%,11.49%,12.08%,14.12%,11.18%,8.03%,8.07%,10.81%,11.36%,10.52%,12.96%,8.41%
Other Income,0.86,0.31,0.87,1.32,0.39,0.89,0.82,0.75,1.55,1.51,1.64,1.47,2.03
  └─ Exceptional items,0.00,0.00,0.11,0.75,-0.32,0.00,0.00,0.00,0.00,0.00,0.14,0.00,-0.09
  └─ Other income normal,0.86,0.31,0.76,0.57,0.71,0.89,0.82,0.75,1.55,1.51,1.50,1.47,2.12
Interest,1.52,1.99,1.83,1.93,1.96,0.45,0.60,0.38,0.40,0.36,0.35,0.44,0.37
Depreciation,3.39,3.95,3.97,3.92,3.85,3.89,4.28,4.24,4.29,4.30,4.45,4.61,4.24
Profit before tax,0.67,0.99,0.99,1.70,2.19,3.11,1.18,1.61,3.69,4.67,4.11,4.21,2.19
Tax %,-1.49%,49.49%,57.58%,26.47%,0.00%,27.97%,50.85%,35.40%,31.71%,28.91%,26.28%,25.18%,26.48%
Net Profit,0.68,0.49,0.42,1.24,2.19,2.24,0.59,1.04,2.52,3.32,3.03,3.15,1.62
  └─ Minority share,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.02,-0.13,-0.17,0.04,0.41
  └─ Exceptional items AT,0.00,0.00,0.05,0.55,-0.31,0.00,0.00,0.00,0.00,0.00,0.10,0.00,-0.07
  └─ Profit excl Excep,0.68,0.49,0.37,0.69,2.50,2.24,0.59,1.04,2.52,3.32,2.93,3.15,1.69
  └─ Profit for PE,0.68,0.49,0.37,0.69,2.50,2.24,0.69,1.19,2.54,3.19,2.77,3.19,2.10
  └─ Profit for EPS,0.68,0.49,0.42,1.24,2.19,2.24,0.69,1.19,2.54,3.19,2.86,3.19,2.03
  └─ YOY Profit Growth %,-72.58%,716.67%,-92.32%,430.77%,267.65%,357.14%,86.49%,72.46%,1.60%,42.41%,300.81%,168.07%,-17.32%
EPS in Rs,0.01,0.00,0.00,0.01,0.02,0.02,0.01,0.01,0.02,0.03,0.03,0.03,0.02
Raw PDF,,,,,,,,,,,,,
