Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,134,103,135,154,125,105,122,173,157,132,160,194,226
  └─ YOY Sales Growth %,3.84%,-30.84%,-15.70%,11.09%,-6.90%,1.65%,-9.90%,12.11%,25.44%,26.69%,31.58%,12.23%,44.43%
Expenses,110,92,119,118,109,97,114,143,132,116,145,171,191
  └─ Material Cost %,30.85%,47.10%,49.84%,40.59%,35.35%,42.86%,42.80%,44.76%,46.33%,44.60%,44.40%,51.61%,46.89%
  └─ Employee Cost %,14.55%,14.63%,11.57%,10.40%,16.46%,16.80%,15.38%,11.74%,11.50%,15.68%,12.63%,11.57%,10.08%
Operating Profit,24,11,17,36,16,8,8,30,25,16,15,23,36
OPM %,18%,11%,12%,23%,13%,8%,7%,17%,16%,12%,9%,12%,16%
Other Income,-1,3,5,-0,5,5,5,4,2,4,5,3,1
  └─ Other income normal,-0.70,3.09,5.10,-0.15,4.51,4.87,5.01,4.18,2.10,3.83,5.34,3.43,1.08
Interest,2,1,2,2,2,1,2,3,3,2,2,2,3
Depreciation,4,3,4,4,3,3,3,3,4,3,3,3,3
Profit before tax,18,10,16,30,15,8,8,28,20,15,16,22,30
Tax %,21%,19%,27%,26%,26%,25%,17%,23%,27%,18%,16%,20%,28%
Net Profit,14,8,12,22,11,6,6,22,14,12,13,17,22
  └─ Profit excl Excep,14,8,12,22,11,6,6,22,14,12,13,17,22
  └─ Profit for PE,14,8,12,22,11,6,6,22,14,12,13,17,22
  └─ Profit for EPS,14,8,12,22,11,6,6,22,14,12,13,17,22
  └─ YOY Profit Growth %,-11%,-66%,-54%,68%,-22%,-29%,-45%,-4%,31%,103%,111%,-20%,53%
EPS in Rs,0.93,0.55,0.76,1.47,0.72,0.39,0.41,1.42,0.94,0.80,0.87,1.14,1.45
Raw PDF,,,,,,,,,,,,,
