Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,25.70,23.87,26.64,25.25,29.74,26.16,26.23,26.80,27.31,25.70,26.27,29.30,30.97
  └─ YOY Sales Growth %,0.63%,13.18%,10.08%,-4.36%,15.72%,9.59%,-1.54%,6.14%,-8.17%,-1.76%,0.15%,9.33%,13.40%
Expenses,20.63,21.09,21.98,20.78,21.86,20.99,23.48,21.20,22.73,21.80,23.66,26.60,25.83
  └─ Employee Cost %,45.25%,54.50%,51.20%,53.62%,42.91%,53.29%,52.65%,50.04%,49.76%,54.01%,55.01%,47.95%,42.78%
Operating Profit,5.07,2.78,4.66,4.47,7.88,5.17,2.75,5.60,4.58,3.90,2.61,2.70,5.14
OPM %,19.73%,11.65%,17.49%,17.70%,26.50%,19.76%,10.48%,20.90%,16.77%,15.18%,9.94%,9.22%,16.60%
Other Income,0.36,0.91,0.61,0.97,0.36,21.95,-1.30,-2.91,-6.59,1.61,-0.20,8.26,-2.53
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.52,0.38
  └─ Other income normal,0.36,0.91,0.61,0.97,0.36,21.95,-1.30,-2.91,-6.59,1.61,-0.20,8.78,-2.91
Interest,0.13,0.14,0.09,0.05,0.02,0.02,-0.02,0.01,0.08,0.04,0.03,0.03,0.02
Depreciation,1.41,1.11,1.42,1.57,1.37,1.36,1.39,1.52,1.16,1.26,1.28,1.32,1.35
Profit before tax,3.89,2.44,3.76,3.82,6.85,25.74,0.08,1.16,-3.25,4.21,1.10,9.61,1.24
Tax %,26.48%,25.41%,17.29%,17.28%,30.07%,15.38%,2037.50%,-70.69%,5.54%,23.04%,29.09%,18.94%,62.10%
Net Profit,2.86,1.83,3.12,3.16,4.80,21.78,-1.54,1.99,-3.44,3.23,0.77,7.77,0.47
  └─ Minority share,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-0,-0
  └─ Profit excl Excep,3,2,3,3,5,22,-2,2,-3,3,1,8,1
  └─ Profit for PE,3,2,3,3,5,22,-2,2,-3,3,1,8,1
  └─ Profit for EPS,3,2,3,3,5,22,-2,2,-3,3,1,8,0
  └─ YOY Profit Growth %,-16%,14%,23%,-12%,66%,1088%,-154%,-38%,-174%,-86%,145%,336%,115%
EPS in Rs,0.22,0.15,0.24,0.24,0.37,1.74,-0.13,0.15,-0.28,0.25,0.06,0.62,0.04
Raw PDF,,,,,,,,,,,,,
