Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,21.97,16.21,13.02,12.90,21.86,18.01,14.01,16.87,40.21,18.12,23.40,39.02,34.96
  └─ YOY Sales Growth %,49.86%,367.15%,115.21%,15.90%,-0.50%,11.10%,7.60%,30.78%,83.94%,0.61%,67.02%,131.30%,-13.06%
Expenses,17.36,14.40,11.38,11.94,20.49,18.62,11.62,14.39,35.47,16.84,19.49,34.95,30.12
  └─ Material Cost %,4.01%,21.41%,-9.29%,-20.08%,-29.78%,-2.50%,-60.31%,-10.67%,10.54%,2.48%,8.12%,-4.92%,-4.20%
  └─ Employee Cost %,1.09%,1.48%,2.15%,2.40%,1.28%,1.61%,2.21%,2.13%,0.87%,1.82%,1.58%,5.66%,0.74%
Operating Profit,4.61,1.81,1.64,0.96,1.37,-0.61,2.39,2.48,4.74,1.28,3.91,4.07,4.84
OPM %,20.98%,11.17%,12.60%,7.44%,6.27%,-3.39%,17.06%,14.70%,11.79%,7.06%,16.71%,10.43%,13.84%
Other Income,0.13,0.02,0.01,0.01,0.06,0.00,0.82,0.77,-0.92,0.29,1.00,0.56,1.22
  └─ Other income normal,0.13,0.02,0.01,0.01,0.06,0.00,0.82,0.77,-0.92,0.29,1.00,0.56,1.22
Interest,0.13,0.08,0.09,0.20,0.19,0.23,0.46,0.60,0.74,0.87,0.62,0.81,1.17
Depreciation,0.05,0.05,0.05,0.05,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.63,1.71
Profit before tax,4.56,1.70,1.51,0.72,1.17,-0.92,2.67,2.57,3.00,0.62,4.21,3.19,3.18
Tax %,28.51%,25.88%,35.10%,61.11%,9.40%,9.78%,15.73%,29.18%,37.33%,22.58%,27.55%,26.33%,34.28%
Net Profit,3.26,1.26,0.98,0.28,1.06,-1.02,2.25,1.81,1.88,0.48,3.05,2.35,2.09
  └─ Minority share,0.00,0.00,-0.25,-0.47,0.55,0.46,-0.46,-0.38,0.34,-0.05,-0.42,-0.90,-0.22
  └─ Profit excl Excep,3.26,1.26,0.98,0.28,1.06,-1.02,2.25,1.81,1.88,0.48,3.05,2.35,2.09
  └─ Profit for PE,3.26,1.26,0.73,-0.19,1.61,-0.56,1.79,1.43,2.22,0.43,2.63,1.45,1.87
  └─ Profit for EPS,3.26,1.26,0.73,-0.19,1.61,-0.56,1.79,1.43,2.22,0.43,2.63,1.45,1.87
  └─ YOY Profit Growth %,47.51%,730.00%,197.33%,-120.43%,-50.61%,-144.44%,145.21%,852.63%,37.89%,176.79%,46.93%,1.40%,-15.77%
EPS in Rs,0.18,0.07,0.04,-0.01,0.09,-0.03,0.10,0.08,0.12,0.02,0.15,0.08,0.10
Raw PDF,,,,,,,,,,,,,
