Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,328,297,294,259,290,261,241,208,253,274,277,281,339
  └─ YOY Sales Growth %,-5.28%,-14.44%,-18.37%,-21.73%,-11.69%,-11.99%,-17.80%,-19.64%,-12.79%,4.77%,14.67%,34.90%,34.07%
Expenses,265,237,240,218,242,219,205,176,218,221,219,225,258
  └─ Material Cost %,38.27%,38.83%,37.88%,35.48%,36.07%,37.70%,37.56%,33.30%,38.15%,34.40%,30.56%,32.52%,35.26%
  └─ Employee Cost %,18.48%,20.25%,20.87%,23.60%,21.80%,23.16%,23.57%,26.65%,22.43%,22.80%,22.82%,23.02%,19.36%
Operating Profit,63,59,54,41,47,42,37,32,35,52,58,56,81
OPM %,19%,20%,18%,16%,16%,16%,15%,15%,14%,19%,21%,20%,24%
Other Income,7,1,1,3,4,4,5,5,6,6,6,2,1
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.42,0.00
  └─ Other income normal,6.85,0.88,1.02,3.35,4.07,4.25,5.34,5.26,6.37,5.51,5.90,5.69,0.51
Interest,1,1,1,1,2,2,2,2,2,2,2,3,3
Depreciation,9,10,10,11,10,11,12,11,11,11,11,11,12
Profit before tax,59,49,43,32,39,33,28,25,29,45,51,44,66
Tax %,24%,24%,23%,19%,26%,25%,23%,23%,21%,23%,22%,25%,23%
Net Profit,45,37,33,26,29,25,21,19,23,34,39,33,51
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-3,0
  └─ Profit excl Excep,45,37,33,26,29,25,21,19,23,34,39,36,51
  └─ Profit for PE,45,37,33,26,29,25,21,19,23,34,39,36,51
  └─ Profit for EPS,45,37,33,26,29,25,21,19,23,34,39,33,51
  └─ YOY Profit Growth %,0%,-27%,-37%,-54%,-37%,-33%,-36%,-26%,-20%,38%,86%,87%,124%
EPS in Rs,10.04,8.22,7.31,5.75,6.34,5.51,4.69,4.24,5.06,7.64,8.73,7.38,11.33
Raw PDF,,,,,,,,,,,,,
