Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4.39,0.51,0.23,2.10,0.99,1.13,1.29,2.73,5.09,2.80,0.66,2.48,2.06
  └─ YOY Sales Growth %,377%,42%,-81%,388%,-77%,122%,461%,30%,414%,148%,-49%,-9%,-60%
Expenses,3.95,0.76,0.49,1.67,1.21,1.39,1.39,2.23,3.74,2.41,0.88,1.98,1.28
  └─ Material Cost %,79.73%,56.86%,43.48%,58.10%,84.85%,76.99%,75.19%,66.30%,65.42%,72.50%,72.73%,64.92%,43.69%
  └─ Employee Cost %,3.64%,33.33%,73.91%,8.10%,16.16%,15.93%,14.73%,6.96%,3.93%,5.71%,25.76%,6.85%,8.25%
Operating Profit,0.44,-0.25,-0.26,0.43,-0.22,-0.26,-0.10,0.50,1.35,0.39,-0.22,0.50,0.78
OPM %,10.02%,-49.02%,-113.04%,20.48%,-22.22%,-23.01%,-7.75%,18.32%,26.52%,13.93%,-33.33%,20.16%,37.86%
Other Income,0.29,0.20,0.19,0.20,0.43,0.18,0.16,0.16,0.31,0.15,0.22,0.22,0.42
  └─ Other income normal,0.29,0.20,0.19,0.20,0.43,0.18,0.16,0.16,0.31,0.15,0.22,0.22,0.42
Interest,0.15,0.12,0.12,0.18,0.14,0.31,0.29,0.30,0.29,0.28,0.29,0.28,0.28
Depreciation,0.05,0.05,0.06,0.06,0.06,0.05,0.06,0.05,0.06,0.06,0.06,0.06,0.06
Profit before tax,0.53,-0.22,-0.25,0.39,0.01,-0.44,-0.29,0.31,1.31,0.20,-0.35,0.38,0.86
Tax %,7.55%,0.00%,0.00%,0.00%,600.00%,2.27%,13.79%,9.68%,2.29%,10.00%,8.57%,21.05%,8.14%
Net Profit,0.48,-0.22,-0.24,0.39,-0.05,-0.46,-0.32,0.28,1.29,0.18,-0.37,0.30,0.79
  └─ Profit excl Excep,0.48,-0.22,-0.24,0.39,-0.05,-0.46,-0.32,0.28,1.29,0.18,-0.37,0.30,0.79
  └─ Profit for PE,0.48,-0.22,-0.24,0.39,-0.05,-0.46,-0.32,0.28,1.29,0.18,-0.37,0.30,0.79
  └─ Profit for EPS,0.48,-0.22,-0.24,0.39,-0.05,-0.46,-0.32,0.28,1.29,0.18,-0.37,0.30,0.79
  └─ YOY Profit Growth %,500.00%,-22.22%,-300.00%,195.12%,-110.42%,-109.09%,-33.33%,-28.21%,2680.00%,139.13%,-15.62%,7.14%,-38.76%
EPS in Rs,0.90,-0.41,-0.45,0.73,-0.09,-0.87,-0.60,0.53,2.43,0.34,-0.70,0.57,1.49
Raw PDF,,,,,,,,,,,,,
