Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3.23,2.09,3.07,1.72,4.19,3.62,3.77,3.73,7.03,2.85,8.58,5.48,10.05
  └─ YOY Sales Growth %,-71.31%,-63.72%,-15.89%,-68.90%,29.72%,73.21%,22.80%,116.86%,67.78%,-21.27%,127.59%,46.92%,42.96%
Expenses,2.98,1.88,2.79,1.49,3.57,3.29,3.38,4.19,6.75,2.59,8.39,5.23,9.54
  └─ Material Cost %,64%,61%,73%,63%,68%,71%,81%,89%,85%,73%,91%,83%,87%
  └─ Employee Cost %,11%,16%,10%,12%,11%,9%,2%,14%,3%,7%,4%,7%,4%
Operating Profit,0.25,0.21,0.28,0.23,0.62,0.33,0.39,-0.46,0.28,0.26,0.19,0.25,0.51
OPM %,7.74%,10.05%,9.12%,13.37%,14.80%,9.12%,10.34%,-12.33%,3.98%,9.12%,2.21%,4.56%,5.07%
Other Income,-0.04,0.01,0.04,0.02,0.01,0.03,0.02,0.48,0.25,0.01,0.02,0.01,0.03
  └─ Other income normal,-0.04,0.01,0.04,0.02,0.01,0.03,0.02,0.48,0.25,0.01,0.02,0.01,0.03
Interest,-0.08,0.05,0.07,0.08,0.10,0.14,0.15,-0.16,0.04,0.09,0.10,0.16,-0.16
Depreciation,0.13,0.10,0.10,0.01,0.19,0.09,0.12,0.10,0.09,0.06,0.10,0.08,0.09
Profit before tax,0.16,0.07,0.15,0.16,0.34,0.13,0.14,0.08,0.40,0.12,0.01,0.02,0.61
Tax %,81.25%,0.00%,13.33%,12.50%,47.06%,0.00%,7.14%,25.00%,27.50%,0.00%,0.00%,0.00%,32.79%
Net Profit,0.04,0.07,0.13,0.14,0.19,0.13,0.13,0.06,0.29,0.11,0.01,0.01,0.42
  └─ Profit excl Excep,0.04,0.07,0.13,0.14,0.19,0.13,0.13,0.06,0.29,0.11,0.01,0.01,0.42
  └─ Profit for PE,0.04,0.07,0.13,0.14,0.19,0.13,0.13,0.06,0.29,0.11,0.01,0.01,0.42
  └─ Profit for EPS,0.04,0.07,0.13,0.14,0.19,0.13,0.13,0.06,0.29,0.11,0.01,0.01,0.42
  └─ YOY Profit Growth %,-86.21%,-83.72%,0.00%,-33.33%,375.00%,85.71%,0.00%,-57.14%,52.63%,-15.38%,-92.31%,-83.33%,44.83%
EPS in Rs,0.04,0.07,0.12,0.13,0.18,0.12,0.12,0.06,0.27,0.10,0.01,0.01,0.39
Raw PDF,,,,,,,,,,,,,
