Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,1636,1708,1778,1755,1810,1823,1879,1942,2022,2076,2128,2119,2182
  └─ YOY Sales Growth %,14.75%,21.05%,5.54%,-2.32%,10.65%,6.76%,5.68%,10.66%,11.71%,13.88%,13.26%,9.13%,7.90%
Interest,1008,1048,1057,1087,1070,1097,1118,1158,1178,1234,1267,1253,1246
Expenses,275,201,204,216,170,168,143,155,133,145,88,183,52
  └─ Employee Cost %,4.78%,4.72%,4.81%,4.59%,5.01%,5.99%,5.79%,5.06%,5.20%,5.68%,5.13%,6.32%,5.76%
Financing Profit,353,459,517,452,570,559,618,629,711,697,773,683,883
Financing Margin %,22%,27%,29%,26%,31%,31%,33%,32%,35%,34%,36%,32%,40%
Other Income,2,0,2,1,4,9,1,1,15,6,3,2,-10
  └─ Other income normal,2.01,0.09,1.65,1.25,4.02,9.02,0.98,1.35,14.93,5.76,2.74,1.64,-9.62
Depreciation,13,13,11,13,14,13,14,14,14,15,16,16,19
Profit before tax,342,447,507,440,560,554,605,616,711,688,760,668,855
Tax %,18%,22%,24%,23%,22%,22%,22%,22%,23%,22%,23%,22%,23%
Net Profit,279,347,383,338,439,433,470,483,550,534,582,520,656
  └─ Profit excl Excep,279,347,383,338,439,433,470,483,550,534,582,520,656
  └─ Profit for PE,279,347,383,338,439,433,470,483,550,534,582,520,656
  └─ Profit for EPS,279,347,383,338,439,433,470,483,550,534,582,520,656
  └─ YOY Profit Growth %,65%,48%,46%,26%,57%,25%,23%,43%,25%,23%,24%,8%,19%
EPS in Rs,10.76,13.38,14.75,13.03,16.91,16.66,18.08,18.60,21.17,20.51,22.33,19.97,25.17
Gross NPA %,,,,,,,1.24%,1.19%,,1.06%,1.04%,1.04%,0.93%
Net NPA %,,,,,,,0.84%,0.80%,,0.69%,0.69%,0.68%,0.57%
Raw PDF,,,,,,,,,,,,,
