Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,5.68,9.75,6.80,2.18,0.76,0.59,1.33,0.19,0.89,0.00,0.00,13.96,14.31
  └─ YOY Sales Growth %,-60%,895%,-65%,-88%,-87%,-94%,-80%,-91%,17%,-100%,-100%,7247%,1508%
Expenses,7.13,11.02,7.87,5.28,3.23,1.11,1.94,1.35,1.60,1.00,0.93,4.22,6.29
  └─ Material Cost %,108.27%,105.13%,99.12%,175.69%,110.53%,3.39%,78.95%,57.89%,52.81%,,,23.57%,37.95%
  └─ Employee Cost %,7.92%,3.59%,10.44%,26.61%,72.37%,83.05%,39.85%,310.53%,57.30%,,,3.87%,3.49%
Operating Profit,-1.45,-1.27,-1.07,-3.10,-2.47,-0.52,-0.61,-1.16,-0.71,-1.00,-0.93,9.74,8.02
OPM %,-25.53%,-13.03%,-15.74%,-142.20%,-325.00%,-88.14%,-45.86%,-610.53%,-79.78%,,,69.77%,56.04%
Other Income,1.41,0.16,0.08,6.31,0.53,0.01,0.32,0.10,2.97,0.17,0.08,0.01,0.08
  └─ Other income normal,1.41,0.16,0.08,6.31,0.53,0.01,0.32,0.10,2.97,0.17,0.08,0.01,0.08
Interest,0.38,0.01,0.82,0.45,0.53,0.50,0.50,0.50,0.63,0.63,0.69,0.75,0.73
Depreciation,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.11,0.11,0.07,0.07,0.07
Profit before tax,-0.46,-1.17,-1.86,2.71,-2.52,-1.05,-0.83,-1.60,1.52,-1.57,-1.61,8.93,7.30
Tax %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Net Profit,-0.47,-1.17,-1.86,2.71,-2.52,-1.04,-0.83,-1.60,1.53,-1.57,-1.61,8.93,7.30
  └─ Profit excl Excep,-0,-1,-2,3,-3,-1,-1,-2,2,-2,-2,9,7
  └─ Profit for PE,-0,-1,-2,3,-3,-1,-1,-2,2,-2,-2,9,7
  └─ Profit for EPS,-0,-1,-2,3,-3,-1,-1,-2,2,-2,-2,9,7
  └─ YOY Profit Growth %,-112%,36%,66%,385%,-436%,11%,55%,-159%,161%,-51%,-94%,658%,377%
EPS in Rs,-0.36,-0.90,-1.44,2.10,-1.95,-0.80,-0.64,-1.24,1.18,-1.21,-1.25,6.91,5.65
Raw PDF,,,,,,,,,,,,,
