Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,50.70,45.83,81.05,110.39,89.12,71.71,62.07,65.59,39.67,26.05,24.05,20.57,20.83
  └─ YOY Sales Growth %,,20731.82%,2027.30%,342.62%,75.78%,56.47%,-23.42%,-40.58%,-55.49%,-63.67%,-61.25%,-68.64%,-47.49%
Expenses,52.65,40.75,68.29,94.91,81.24,64.42,55.83,67.95,40.04,22.75,21.63,20.83,17.21
  └─ Material Cost %,96%,81%,43%,83%,88%,81%,85%,99%,96%,78%,80%,92%,69%
  └─ Employee Cost %,3%,4%,3%,2%,1%,3%,3%,3%,2%,5%,5%,5%,5%
Operating Profit,-1.95,5.08,12.76,15.48,7.88,7.29,6.24,-2.36,-0.37,3.30,2.42,-0.26,3.62
OPM %,-3.85%,11.08%,15.74%,14.02%,8.84%,10.17%,10.05%,-3.60%,-0.93%,12.67%,10.06%,-1.26%,17.38%
Other Income,3.55,1.49,0.17,0.14,0.04,0.68,0.83,1.41,1.08,1.08,0.64,0.73,2.01
  └─ Exceptional items,0.70,1.36,0.00,0.00,-1.90,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00
  └─ Other income normal,2.85,0.13,0.17,0.14,1.94,0.68,0.83,1.41,1.08,0.76,0.64,0.73,2.01
Interest,1.91,1.52,1.31,1.51,1.63,1.66,1.88,2.31,2.30,2.16,2.26,2.23,2.15
Depreciation,0.08,0.08,0.19,0.20,0.26,0.36,0.55,0.56,0.55,0.44,0.44,0.45,0.44
Profit before tax,-0.39,4.97,11.43,13.91,6.03,5.95,4.64,-3.82,-2.14,1.78,0.36,-2.21,3.04
Tax %,0.00%,0.00%,0.00%,0.00%,-175.95%,37.82%,16.59%,520.16%,-22.90%,23.60%,19.44%,-8.60%,14.80%
Net Profit,-0.40,4.97,11.43,13.91,16.64,3.70,3.87,-23.69,-1.65,1.36,0.29,-2.02,2.59
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,1,1,0,0,-2,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-1,4,11,14,19,4,4,-24,-2,1,0,-2,3
  └─ Profit for PE,-1,4,11,14,19,4,4,-24,-2,1,0,-2,3
  └─ Profit for EPS,-0,5,11,14,17,4,4,-24,-2,1,0,-2,3
  └─ YOY Profit Growth %,-633%,2106%,505%,378%,1785%,2%,-66%,-270%,-108%,-68%,-89%,92%,274%
EPS in Rs,-0.10,1.11,2.43,2.96,3.31,0.61,0.61,-3.73,-0.24,0.23,0.06,-0.29,0.35
Raw PDF,,,,,,,,,,,,,
