Metric,Mar 2020,Jun 2020,Sep 2020,Dec 2020,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023
Sales,21.15,7.89,16.37,22.04,28.27,17.79,30.57,34.98,33.99,30.34,33.91,36.13,33.74
  └─ YOY Sales Growth %,-42.21%,-70.95%,-29.80%,8.30%,33.66%,125.48%,86.74%,58.71%,20.23%,70.55%,10.93%,3.29%,-0.74%
Expenses,22.05,8.99,16.31,21.55,26.02,17.86,29.34,32.88,32.16,29.09,31.98,33.08,31.13
  └─ Material Cost %,53%,55%,55%,56%,56%,58%,59%,62%,60%,62%,59%,57%,56%
  └─ Employee Cost %,22%,28%,19%,18%,14%,19%,15%,14%,14%,15%,15%,14%,16%
Operating Profit,-0.90,-1.10,0.06,0.49,2.25,-0.07,1.23,2.10,1.83,1.25,1.93,3.05,2.61
OPM %,-4.26%,-13.94%,0.37%,2.22%,7.96%,-0.39%,4.02%,6.00%,5.38%,4.12%,5.69%,8.44%,7.74%
Other Income,0.28,0.39,-0.10,0.46,1.63,0.27,0.26,0.29,1.04,0.47,0.72,0.30,0.28
  └─ Exceptional items,-0.02,0.00,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.00
  └─ Other income normal,0.30,0.39,-0.10,0.46,0.51,0.27,0.26,0.29,1.04,0.47,0.26,0.30,0.28
Interest,0.80,0.65,0.17,0.70,0.87,0.68,0.91,0.89,1.02,0.80,0.92,0.75,0.67
Depreciation,0.97,0.99,1.01,0.92,0.81,0.76,0.74,0.78,0.75,0.74,0.74,0.69,0.68
Profit before tax,-2.39,-2.35,-1.22,-0.67,2.20,-1.24,-0.16,0.72,1.10,0.18,0.99,1.91,1.54
Tax %,25.10%,4.68%,5.74%,2.99%,-1.82%,-2.42%,25.00%,-11.11%,14.55%,-183.33%,22.22%,6.81%,-22.08%
Net Profit,-2.98,-2.47,-1.29,-0.69,2.25,-1.21,-0.20,0.81,0.94,0.51,0.77,1.78,1.88
  └─ Minority share,-0,0,0,0,-0,0,0,0,-0,0,0,0,0
  └─ Exceptional items AT,-0,0,0,0,1,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-3,-2,-1,-1,1,-1,-0,1,1,1,0,2,2
  └─ Profit for PE,-3,-2,-1,-1,1,-1,-0,1,1,1,0,2,2
  └─ Profit for EPS,-3,-2,-1,-1,2,-1,-0,1,1,1,1,2,2
  └─ YOY Profit Growth %,-480%,-61%,35%,8%,137%,51%,84%,217%,-17%,142%,305%,120%,102%
EPS in Rs,-3.33,-2.68,-1.40,-0.75,2.43,-1.32,-0.22,0.88,1.01,0.55,0.84,1.94,2.05
Raw PDF,,,,,,,,,,,,,
