Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,104.17,108.91,168.90,110.61,105.10,117.99,138.32,123.92,149.79,146.55,158.10,164.30,153.62
  └─ YOY Sales Growth %,-16.21%,4.34%,9.48%,-14.72%,0.89%,8.34%,-18.11%,12.03%,42.52%,24.21%,14.30%,32.59%,2.56%
Expenses,93.83,100.06,159.29,100.62,94.89,107.12,125.98,108.21,130.13,124.94,157.82,145.00,106.97
  └─ Material Cost %,61.35%,57.86%,72.65%,52.73%,55.77%,60.12%,51.31%,39.74%,46.95%,53.92%,64.89%,57.18%,34.16%
  └─ Employee Cost %,7.79%,8.24%,5.46%,9.57%,9.79%,8.23%,7.09%,8.92%,7.34%,7.68%,7.64%,7.70%,9.07%
Operating Profit,10.34,8.85,9.61,9.99,10.21,10.87,12.34,15.71,19.66,21.61,0.28,19.30,46.65
OPM %,9.93%,8.13%,5.69%,9.03%,9.71%,9.21%,8.92%,12.68%,13.13%,14.75%,0.18%,11.75%,30.37%
Other Income,0.02,0.42,0.07,0.04,0.25,0.21,0.11,0.01,0.01,4.04,17.03,0.00,-19.83
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.51,0.00,0.00
  └─ Other income normal,0.02,0.42,0.07,0.04,0.25,0.21,0.11,0.01,0.01,4.04,20.54,0.00,-19.83
Interest,3.24,4.30,3.81,3.82,3.69,3.94,4.16,5.83,7.55,5.74,7.00,8.07,7.39
Depreciation,4.72,4.44,5.13,5.18,5.09,5.05,5.19,5.05,5.53,5.22,6.13,5.75,10.47
Profit before tax,2.40,0.53,0.74,1.03,1.68,2.09,3.10,4.84,6.59,14.69,4.18,5.48,8.96
Tax %,75.83%,43.40%,14.86%,12.62%,-45.24%,20.10%,30.65%,24.79%,22.15%,16.68%,23.21%,20.99%,33.15%
Net Profit,0.57,0.31,0.63,0.90,2.45,1.67,2.15,3.64,5.14,12.23,3.21,4.33,5.98
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.69,0.00,0.00
  └─ Profit excl Excep,0.57,0.31,0.63,0.90,2.45,1.67,2.15,3.64,5.14,12.23,5.90,4.33,5.98
  └─ Profit for PE,0.57,0.31,0.63,0.90,2.45,1.67,2.15,3.64,5.14,12.23,5.90,4.33,5.98
  └─ Profit for EPS,0.57,0.31,0.63,0.90,2.45,1.67,2.15,3.64,5.14,12.23,3.21,4.33,5.98
  └─ YOY Profit Growth %,-56.82%,104.50%,102.94%,83.67%,329.82%,438.71%,241.27%,304.44%,109.80%,632.34%,174.42%,18.96%,16.34%
EPS in Rs,0.67,0.36,0.74,1.05,2.86,1.95,2.51,4.25,6.00,14.28,3.75,5.06,6.98
Raw PDF,,,,,,,,,,,,,
