Metric,Mar 2020,Jun 2020,Sep 2020,Dec 2020,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023
Sales,5.95,4.32,7.22,9.54,7.49,7.05,8.70,11.36,9.96,18.97,14.71,17.23,9.20
  └─ YOY Sales Growth %,4.39%,-27.52%,2.41%,4.95%,25.88%,63.19%,20.50%,19.08%,32.98%,169.08%,69.08%,51.67%,-7.63%
Expenses,6.09,4.46,6.97,8.75,7.48,6.70,8.21,11.07,9.05,17.69,14.15,16.81,8.35
  └─ Material Cost %,-5%,2%,14%,8%,-4%,5%,13%,-12%,-6%,11%,1%,1%,-6%
  └─ Employee Cost %,89%,83%,66%,65%,57%,67%,45%,78%,73%,49%,71%,81%,73%
Operating Profit,-0.14,-0.14,0.25,0.79,0.01,0.35,0.49,0.29,0.91,1.28,0.56,0.42,0.85
OPM %,-2.35%,-3.24%,3.46%,8.28%,0.13%,4.96%,5.63%,2.55%,9.14%,6.75%,3.81%,2.44%,9.24%
Other Income,0.01,0.03,0.02,0.01,-0.19,0.01,0.02,0.02,0.02,-0.06,0.05,0.04,-0.02
  └─ Exceptional items,0.00,0.00,0.00,0.00,-0.35,0.00,0.00,0.00,0.00,-0.09,0.00,0.00,-0.06
  └─ Other income normal,0.01,0.03,0.02,0.01,0.16,0.01,0.02,0.02,0.02,0.03,0.05,0.04,0.04
Interest,0.07,0.03,0.03,0.02,0.01,0.02,0.02,0.03,0.05,0.01,0.03,0.04,0.04
Depreciation,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.05,0.06,0.06,0.06,0.06,0.07
Profit before tax,-0.24,-0.18,0.20,0.74,-0.24,0.30,0.44,0.23,0.82,1.15,0.52,0.36,0.72
Tax %,-29.17%,0.00%,85.00%,6.76%,45.83%,16.67%,13.64%,13.04%,40.24%,21.74%,23.08%,25.00%,43.06%
Net Profit,-0.17,-0.18,0.04,0.70,-0.35,0.26,0.38,0.19,0.50,0.90,0.40,0.27,0.40
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,-0.24,0.00,0.00,0.00,0.00,-0.07,0.00,0.00,-0.03
  └─ Profit excl Excep,-0.17,-0.18,0.04,0.70,-0.11,0.26,0.38,0.19,0.50,0.97,0.40,0.27,0.43
  └─ Profit for PE,-0.17,-0.18,0.04,0.70,-0.11,0.26,0.38,0.19,0.50,0.97,0.40,0.27,0.43
  └─ Profit for EPS,-0.17,-0.18,0.04,0.70,-0.35,0.26,0.38,0.19,0.50,0.90,0.40,0.27,0.40
  └─ YOY Profit Growth %,-194.44%,-185.71%,-76.47%,1300.00%,35.29%,244.44%,850.00%,-72.86%,554.55%,273.08%,5.26%,42.11%,-14.00%
EPS in Rs,-0.16,-0.17,0.04,0.67,-0.33,0.25,0.36,0.18,0.48,0.86,0.38,0.26,0.38
Raw PDF,,,,,,,,,,,,,
