Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,473,428,396,451,469,528,536,493,444,402,409,412,484
  └─ YOY Sales Growth %,,-24.53%,-29.64%,-3.78%,-0.83%,23.23%,35.29%,9.51%,-5.27%,-23.96%,-23.79%,-16.57%,8.90%
Expenses,450,407,387,435,435,487,499,467,435,382,377,371,429
  └─ Material Cost %,66%,63%,67%,68%,65%,67%,66%,68%,65%,65%,61%,59%,58%
  └─ Employee Cost %,6%,7%,8%,7%,7%,6%,6%,6%,7%,8%,8%,8%,7%
Operating Profit,23,21,9,16,34,41,38,27,9,20,31,41,55
OPM %,5%,5%,2%,3%,7%,8%,7%,5%,2%,5%,8%,10%,11%
Other Income,7,9,12,6,7,7,7,7,15,14,8,5,13
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.66,1.80
  └─ Other income normal,7.17,8.71,11.79,5.79,7.21,7.41,7.29,7.40,15.25,13.66,8.32,8.92,11.05
Interest,1,1,1,2,1,1,1,1,1,1,1,1,1
Depreciation,12,11,13,13,13,13,14,14,14,14,14,14,15
Profit before tax,17,18,6,7,27,34,30,19,9,19,25,32,53
Tax %,14%,23%,31%,34%,24%,29%,28%,25%,27%,19%,12%,25%,25%
Net Profit,14,14,4,5,20,24,21,14,7,15,22,24,39
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-3,1
  └─ Profit excl Excep,14,14,4,5,20,24,21,14,7,15,22,26,38
  └─ Profit for PE,14,14,4,5,20,24,21,14,7,15,22,26,38
  └─ Profit for EPS,14,14,4,5,20,24,21,14,7,15,22,24,39
  └─ YOY Profit Growth %,,-66%,-83%,-53%,40%,80%,399%,200%,-67%,-37%,4%,89%,463%
EPS in Rs,6.63,6.19,1.96,2.14,9.28,11.13,9.79,6.40,3.09,7.04,10.22,10.86,18.03
Raw PDF,,,,,,,,,,,,,
