Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1433,995,1111,1032,1326,1158,1094,1012,801,871,1043,1211,1824
  └─ YOY Sales Growth %,21%,-5%,-5%,-5%,-7%,16%,-2%,-2%,-40%,-25%,-5%,20%,128%
Expenses,1279,849,979,916,1130,984,935,860,838,843,853,983,1510
  └─ Material Cost %,77%,69%,75%,73%,71%,71%,71%,69%,81%,73%,62%,62%,64%
  └─ Employee Cost %,6%,9%,7%,9%,7%,8%,8%,9%,11%,12%,9%,9%,8%
Operating Profit,154,146,133,117,196,175,158,152,-37,28,190,228,314
OPM %,11%,15%,12%,11%,15%,15%,14%,15%,-5%,3%,18%,19%,17%
Other Income,14,13,18,47,14,10,15,21,14,15,13,17,22
  └─ Other income normal,13.86,13.28,17.81,46.95,13.61,10.50,14.59,20.69,13.64,14.72,13.04,16.54,22.26
Interest,38,36,35,37,40,42,45,47,51,56,61,63,63
Depreciation,21,21,21,19,20,24,25,26,30,32,36,44,45
Profit before tax,109,103,94,108,149,119,102,100,-105,-45,106,138,228
Tax %,28%,26%,25%,24%,27%,7%,28%,28%,-21%,-34%,32%,26%,19%
Net Profit,79,76,70,82,109,111,73,73,-83,-29,72,102,184
  └─ Minority share,-7,-7,-1,-0,1,1,1,1,2,-3,-4,-5,-6
  └─ Profit excl Excep,79,76,70,82,109,111,73,73,-83,-29,72,102,184
  └─ Profit for PE,72,68,69,82,110,111,74,74,-81,-32,68,98,178
  └─ Profit for EPS,72,68,69,82,110,111,74,74,-81,-32,68,98,178
  └─ YOY Profit Growth %,10%,33%,-15%,-14%,53%,63%,6%,-10%,-174%,-129%,-8%,33%,319%
EPS in Rs,0.52,0.49,0.49,0.58,0.76,0.77,0.51,0.51,-0.56,-0.22,0.47,0.64,1.17
Raw PDF,,,,,,,,,,,,,
