Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,37.62,37.70,37.52,39.98,40.22,39.18,41.22,43.83,44.97,45.20,45.80,37.75,58.45
  └─ YOY Sales Growth %,-9.46%,-14.69%,-16.73%,-12.13%,6.91%,3.93%,9.86%,9.63%,11.81%,15.36%,11.11%,-13.87%,29.98%
Expenses,31.85,31.74,32.40,35.26,36.11,34.81,36.72,39.56,40.58,44.88,46.69,40.07,57.12
  └─ Material Cost %,47%,48%,50%,53%,52%,51%,48%,51%,51%,52%,53%,50%,61%
  └─ Employee Cost %,7%,8%,8%,8%,9%,8%,8%,9%,8%,12%,12%,14%,9%
Operating Profit,5.77,5.96,5.12,4.72,4.11,4.37,4.50,4.27,4.39,0.32,-0.89,-2.32,1.33
OPM %,15.34%,15.81%,13.65%,11.81%,10.22%,11.15%,10.92%,9.74%,9.76%,0.71%,-1.94%,-6.15%,2.28%
Other Income,0.21,0.17,0.35,0.50,0.92,0.18,0.11,0.11,0.30,0.36,0.16,0.45,0.76
  └─ Other income normal,0.21,0.17,0.35,0.50,0.92,0.18,0.11,0.11,0.30,0.36,0.16,0.45,0.76
Interest,1.12,1.33,1.16,1.24,1.40,1.49,1.65,1.54,1.64,2.53,2.68,2.85,2.89
Depreciation,1.87,2.11,2.17,2.19,2.20,2.28,2.35,2.33,2.16,4.21,4.29,4.36,4.28
Profit before tax,2.99,2.69,2.14,1.79,1.43,0.78,0.61,0.51,0.89,-6.06,-7.70,-9.08,-5.08
Tax %,40.13%,32.34%,27.10%,32.96%,32.17%,21.79%,201.64%,78.43%,41.57%,-8.09%,-9.09%,-21.70%,-1.97%
Net Profit,1.79,1.82,1.56,1.21,0.97,0.60,-0.61,0.11,0.52,-5.58,-6.99,-7.12,-4.98
  └─ Minority share,0,0,0,0,0,0,0,0,-0,0,0,2,2
  └─ Profit excl Excep,2,2,2,1,1,1,-1,0,1,-6,-7,-7,-5
  └─ Profit for PE,2,2,2,1,1,1,-1,0,0,-6,-7,-5,-3
  └─ Profit for EPS,2,2,2,1,1,1,-1,0,0,-6,-7,-5,-3
  └─ YOY Profit Growth %,-65%,-65%,-71%,-77%,-46%,-67%,-139%,-91%,-63%,-1030%,-1046%,-4582%,-1058%
EPS in Rs,1.94,1.96,1.68,1.30,1.04,0.64,-0.60,0.11,0.35,-5.40,-6.76,-4.77,-3.32
Raw PDF,,,,,,,,,,,,,
