Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3012,1979,2156,2398,2926,2293,2795,1898,2280,2246,1861,4400,1918
  └─ YOY Sales Growth %,57.61%,68.67%,3.12%,11.59%,-2.85%,15.91%,29.67%,-20.86%,-22.09%,-2.08%,-33.43%,131.89%,-15.88%
Expenses,2209,1262,1366,1566,2058,1497,1814,1168,1553,1449,1255,3202,1420
  └─ Employee Cost %,12.67%,11.69%,12.99%,15.07%,11.96%,12.52%,15.91%,15.52%,12.81%,12.16%,18.17%,11.64%,12.88%
Operating Profit,803,717,790,832,869,796,981,730,727,797,606,1198,498
OPM %,27%,36%,37%,35%,30%,35%,35%,38%,32%,35%,33%,27%,26%
Other Income,51,17,9,17,100,43,47,99,63,35,39,221,69
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,-99,0
  └─ Other income normal,51,17,9,17,100,43,47,99,63,35,39,319,69
Interest,656,680,662,727,718,701,673,613,550,686,655,589,561
Depreciation,50,30,31,32,33,34,36,34,43,36,36,37,35
Profit before tax,148,24,106,89,218,105,319,181,196,110,-46,792,-29
Tax %,-16%,-224%,11%,-71%,7%,19%,57%,14%,19%,7%,-479%,66%,-555%
Net Profit,172,78,95,152,203,85,137,155,158,103,175,270,132
  └─ Minority share,-23,-27,-19,-27,-34,-26,-27,-31,-53,-36,-47,-7,-44
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-28,0
  └─ Profit excl Excep,172,78,95,152,203,85,137,155,158,103,175,299,132
  └─ Profit for PE,149,51,76,125,169,59,110,124,105,67,128,291,88
  └─ Profit for EPS,149,51,76,125,169,59,110,124,105,67,128,264,88
  └─ YOY Profit Growth %,252%,92%,13%,24%,13%,17%,45%,-1%,-38%,13%,16%,134%,-17%
EPS in Rs,1.58,0.54,0.81,1.33,1.79,0.62,1.17,1.32,1.11,0.71,1.36,2.79,0.93
Raw PDF,,,,,,,,,,,,,
