Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,121.37,119.62,120.24,114.09,118.44,117.60,123.04,123.39,127.29,133.15,138.97,134.62,137.12
  └─ YOY Sales Growth %,38.76%,27.70%,9.20%,-1.46%,-2.41%,-1.69%,2.33%,8.15%,7.47%,13.22%,12.95%,9.10%,7.72%
Expenses,106.04,102.94,105.04,103.42,108.79,105.90,115.08,112.18,113.44,116.01,119.10,115.09,121.81
  └─ Employee Cost %,75%,73%,75%,77%,77%,76%,80%,77%,77%,74%,70%,73%,74%
Operating Profit,15.33,16.68,15.20,10.67,9.65,11.70,7.96,11.21,13.85,17.14,19.87,19.53,15.31
OPM %,12.63%,13.94%,12.64%,9.35%,8.15%,9.95%,6.47%,9.09%,10.88%,12.87%,14.30%,14.51%,11.17%
Other Income,0.48,0.44,1.24,2.78,2.82,1.82,1.56,1.13,2.69,2.47,1.13,-1.64,1.92
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.16,0.00
  └─ Other income normal,0.48,0.44,1.24,2.78,2.82,1.82,1.56,1.13,2.69,2.47,1.13,1.52,1.92
Interest,0.39,0.36,0.33,0.31,0.34,0.51,0.59,0.59,0.53,0.50,0.96,0.71,0.71
Depreciation,3.25,3.26,3.28,3.31,3.12,3.32,3.33,3.30,3.44,3.18,4.21,4.04,4.36
Profit before tax,12.17,13.50,12.83,9.83,9.01,9.69,5.60,8.45,12.57,15.93,15.83,13.14,12.16
Tax %,40.51%,19.41%,25.33%,31.03%,25.75%,26.83%,36.79%,28.64%,17.10%,20.03%,24.57%,23.14%,21.38%
Net Profit,7.24,10.88,9.57,6.79,6.68,7.09,3.54,6.04,10.41,12.73,11.94,10.10,9.55
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.26,0.00
  └─ Profit excl Excep,7.24,10.88,9.57,6.79,6.68,7.09,3.54,6.04,10.41,12.73,11.94,12.36,9.55
  └─ Profit for PE,7.24,10.88,9.57,6.79,6.68,7.09,3.54,6.04,10.41,12.73,11.94,12.36,9.55
  └─ Profit for EPS,7.24,10.88,9.57,6.79,6.68,7.09,3.54,6.04,10.41,12.73,11.94,10.10,9.55
  └─ YOY Profit Growth %,124.84%,799.17%,1550.00%,176.02%,-7.73%,-34.83%,-63.01%,-11.05%,55.84%,79.55%,237.29%,104.64%,-8.26%
EPS in Rs,3.25,4.86,4.27,3.02,2.97,3.14,1.56,2.66,4.59,5.60,5.25,4.44,4.20
Raw PDF,,,,,,,,,,,,,
