Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,399.24,312.52,203.33,262.39,268.27,216.64,263.05,275.17,293.20,268.13,320.45,289.38,246.15
  └─ YOY Sales Growth %,58.49%,30.21%,-41.44%,-25.08%,-32.80%,-30.68%,29.37%,4.87%,9.29%,23.77%,21.82%,5.16%,-16.05%
Expenses,371.59,296.38,191.18,245.16,254.81,205.23,262.47,270.20,281.14,266.56,315.54,283.14,241.87
  └─ Material Cost %,90%,92%,89%,90%,91%,91%,97%,95%,92%,96%,96%,95%,94%
  └─ Employee Cost %,1%,1%,2%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%
Operating Profit,27.65,16.14,12.15,17.23,13.46,11.41,0.58,4.97,12.06,1.57,4.91,6.24,4.28
OPM %,6.93%,5.16%,5.98%,6.57%,5.02%,5.27%,0.22%,1.81%,4.11%,0.59%,1.53%,2.16%,1.74%
Other Income,-5.33,2.04,1.13,1.78,0.51,0.96,9.40,5.43,1.59,10.07,2.10,2.34,4.22
  └─ Other income normal,-5.33,2.04,1.13,1.78,0.51,0.96,9.40,5.43,1.59,10.07,2.10,2.34,4.22
Interest,6.62,7.19,3.94,7.27,2.84,3.23,2.66,2.87,2.91,2.98,3.23,2.87,3.39
Depreciation,1.25,1.42,1.33,1.45,1.45,1.73,1.40,1.37,1.37,1.47,1.40,1.48,1.46
Profit before tax,14.45,9.57,8.01,10.29,9.68,7.41,5.92,6.16,9.37,7.19,2.38,4.23,3.65
Tax %,19.24%,22.05%,17.98%,13.31%,21.07%,16.33%,27.03%,9.90%,28.71%,31.15%,57.98%,57.92%,-3.84%
Net Profit,11.67,7.46,6.58,8.92,7.65,6.20,4.31,5.55,6.67,4.95,1.00,1.78,3.79
  └─ Minority share,-0.39,-0.39,-0.39,0.25,-0.52,0.16,-0.26,-0.05,0.17,0.37,0.39,0.39,0.49
  └─ Profit excl Excep,11.67,7.46,6.58,8.92,7.65,6.20,4.31,5.55,6.67,4.95,1.00,1.78,3.79
  └─ Profit for PE,11.28,7.07,6.19,9.17,7.13,6.36,4.05,5.50,6.84,5.32,1.39,2.17,4.28
  └─ Profit for EPS,11.28,7.07,6.19,9.17,7.13,6.36,4.05,5.50,6.84,5.32,1.39,2.17,4.28
  └─ YOY Profit Growth %,52.43%,67.14%,21.61%,22.92%,-36.79%,-10.04%,-34.57%,-40.02%,-4.07%,-16.35%,-65.68%,-60.55%,-37.43%
EPS in Rs,0.08,0.05,0.04,0.06,0.05,0.04,0.03,0.04,0.04,0.03,0.01,0.01,0.03
Raw PDF,,,,,,,,,,,,,
