Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1.57,2.10,2.42,2.67,2.51,2.60,2.51,2.20,1.19,3.12,3.40,3.51,2.29
  └─ YOY Sales Growth %,10%,147%,43%,114%,60%,24%,4%,-18%,-53%,20%,35%,60%,92%
Expenses,1.72,1.37,1.53,1.64,1.76,1.79,1.76,1.81,1.73,1.96,2.37,2.16,2.22
  └─ Employee Cost %,49.04%,29.52%,28.51%,29.59%,29.48%,30.77%,29.48%,40.00%,68.91%,31.73%,32.06%,30.20%,49.78%
Operating Profit,-0.15,0.73,0.89,1.03,0.75,0.81,0.75,0.39,-0.54,1.16,1.03,1.35,0.07
OPM %,-9.55%,34.76%,36.78%,38.58%,29.88%,31.15%,29.88%,17.73%,-45.38%,37.18%,30.29%,38.46%,3.06%
Other Income,1.00,0.16,0.25,0.25,0.21,0.19,0.21,0.22,0.15,0.11,0.27,0.09,0.09
  └─ Other income normal,1.00,0.16,0.25,0.25,0.21,0.19,0.21,0.22,0.15,0.11,0.27,0.09,0.09
Interest,0.05,0.05,0.05,0.06,0.08,0.06,0.08,0.12,0.15,0.22,0.24,0.31,0.27
Depreciation,0.12,0.10,0.10,0.11,0.08,0.08,0.08,0.08,0.07,0.08,0.05,0.05,0.09
Profit before tax,0.68,0.74,0.99,1.11,0.80,0.86,0.80,0.41,-0.61,0.97,1.01,1.08,-0.20
Tax %,19.12%,36.49%,16.16%,26.13%,26.25%,18.60%,26.25%,58.54%,-32.79%,26.80%,35.64%,28.70%,-25.00%
Net Profit,0.55,0.48,0.84,0.83,0.59,0.70,0.59,0.17,-0.43,0.71,0.65,0.78,-0.17
  └─ Profit from Associates,0,0,0,0,0,0,0,0,-0,0,-0,0,-0
  └─ Profit excl Excep,1,0,1,1,1,1,1,0,-0,1,1,1,-0
  └─ Profit for PE,1,0,1,1,1,1,1,0,-0,1,1,1,-0
  └─ Profit for EPS,1,0,1,1,1,1,1,0,-0,1,1,1,-0
  └─ YOY Profit Growth %,67%,171%,320%,159%,7%,46%,-30%,-80%,-173%,1%,10%,359%,60%
EPS in Rs,1.40,1.22,2.14,2.11,1.50,1.78,1.50,0.43,-1.10,1.81,1.66,1.99,-0.43
Raw PDF,,,,,,,,,,,,,
