Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,470,474,474,496,487,479,476,482,532,514,509,538,607
  └─ YOY Sales Growth %,5.67%,7.96%,5.84%,-0.12%,3.67%,1.08%,0.43%,-2.83%,9.25%,7.26%,6.93%,11.53%,14.04%
Expenses,429,435,433,455,439,437,430,444,464,455,456,486,544
  └─ Material Cost %,69%,65%,64%,62%,61%,59%,59%,60%,60%,58%,59%,59%,59%
  └─ Employee Cost %,7%,7%,7%,7%,7%,6%,7%,8%,7%,7%,8%,8%,7%
Operating Profit,41,39,42,42,48,41,46,38,68,59,53,52,63
OPM %,9%,8%,9%,8%,10%,9%,10%,8%,13%,11%,10%,10%,10%
Other Income,6,8,8,8,12,14,9,7,10,13,11,13,12
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.56,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,5.88,7.56,7.72,7.72,11.74,14.27,9.41,13.27,9.64,13.32,10.95,12.82,11.62
Interest,0,0,0,1,0,1,1,1,1,1,1,0,1
Depreciation,4,4,4,4,4,5,8,7,8,8,8,9,10
Profit before tax,43,42,45,45,55,50,46,37,69,64,55,56,64
Tax %,19%,26%,22%,25%,23%,26%,25%,-1%,13%,22%,26%,22%,10%
Net Profit,34,31,35,34,43,37,35,37,60,50,41,44,57
  └─ Exceptional items AT,0,0,0,0,0,0,0,-6,0,0,0,0,0
  └─ Profit excl Excep,34,31,35,34,43,37,35,44,60,50,41,44,57
  └─ Profit for PE,34,31,35,34,43,37,35,44,60,50,41,44,57
  └─ Profit for EPS,34,31,35,34,43,37,35,37,60,50,41,44,57
  └─ YOY Profit Growth %,-9%,-8%,72%,29%,25%,19%,-2%,30%,39%,34%,18%,-0%,-4%
EPS in Rs,19.75,17.90,20.21,19.27,24.63,21.30,19.86,21.43,34.26,28.51,23.50,24.99,32.98
Raw PDF,,,,,,,,,,,,,
