Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,8787,9182,8479,9103,8731,8970,8028,8549,8359,8939,8531,8867,9247
  └─ YOY Sales Growth %,11.34%,6.68%,0.25%,5.40%,-0.64%,-2.32%,-5.32%,-6.08%,-4.26%,-0.35%,6.28%,3.71%,10.62%
Expenses,6923,7061,6762,7047,7039,7276,6788,6913,6923,7314,7028,7086,7460
  └─ Material Cost %,58%,57%,57%,56%,56%,57%,59%,58%,56%,57%,57%,56%,55%
  └─ Employee Cost %,6%,6%,7%,6%,7%,8%,8%,7%,8%,8%,8%,8%,8%
Operating Profit,1865,2121,1716,2056,1691,1694,1240,1637,1436,1625,1503,1781,1787
OPM %,21%,23%,20%,23%,19%,19%,15%,19%,17%,18%,18%,20%,19%
Other Income,104,228,194,186,212,193,25,193,-60,229,237,69,197
  └─ Exceptional items,-25,0,0,0,0,0,-180,0,-183,0,0,-158,0
  └─ Other income normal,129,228,194,186,212,193,205,193,123,229,237,227,197
Interest,39,46,51,54,54,55,63,56,53,44,44,48,59
Depreciation,220,198,209,220,226,228,242,256,301,301,305,313,310
Profit before tax,1710,2105,1651,1968,1624,1604,959,1518,1022,1509,1392,1489,1614
Tax %,26%,25%,25%,25%,21%,26%,28%,26%,31%,26%,27%,28%,27%
Net Profit,1258,1575,1232,1475,1275,1187,694,1128,701,1117,1018,1074,1185
  └─ Minority share,-24,-24,-27,-27,-19,-17,1,-18,-9,-17,-25,-14,-13
  └─ Exceptional items AT,-18,0,0,0,0,0,-130,0,-124,0,0,-114,0
  └─ Profit excl Excep,1277,1575,1232,1475,1275,1187,824,1128,825,1117,1018,1188,1185
  └─ Profit for PE,1252,1550,1205,1448,1257,1170,825,1110,815,1100,994,1172,1172
  └─ Profit for EPS,1234,1550,1205,1448,1257,1170,695,1110,692,1100,994,1060,1172
  └─ YOY Profit Growth %,35%,50%,54%,35%,0%,-25%,-32%,-23%,-35%,-6%,20%,6%,44%
EPS in Rs,12.87,16.16,12.57,15.09,13.10,12.20,7.24,11.58,7.22,11.47,10.36,11.05,12.22
Raw PDF,,,,,,,,,,,,,
