Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,22.73,1.57,3.79,6.90,20.98,3.86,3.95,36.11,24.94,16.90,5.63,24.10,27.94
  └─ YOY Sales Growth %,135.79%,-73.02%,39.34%,26.61%,-7.70%,145.86%,4.22%,423.33%,18.88%,337.82%,42.53%,-33.26%,12.03%
Expenses,21.01,1.33,2.69,5.54,19.35,3.37,3.29,31.49,23.14,15.16,4.84,21.52,26.55
  └─ Material Cost %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,15.95%,6.56%,0.00%,0.00%,0.00%,0.00%,0.00%
  └─ Employee Cost %,6.25%,53.50%,20.32%,12.61%,3.72%,21.24%,21.27%,2.38%,3.61%,5.80%,17.58%,4.48%,3.90%
Operating Profit,1.72,0.24,1.10,1.36,1.63,0.49,0.66,4.62,1.80,1.74,0.79,2.58,1.39
OPM %,7.57%,15.29%,29.02%,19.71%,7.77%,12.69%,16.71%,12.79%,7.22%,10.30%,14.03%,10.71%,4.97%
Other Income,0.08,0.01,0.20,0.09,0.42,0.10,0.00,0.00,0.28,0.14,0.15,0.16,0.08
  └─ Other income normal,0.08,0.01,0.20,0.09,0.42,0.10,0.00,0.00,0.28,0.14,0.15,0.16,0.08
Interest,0.01,0.01,0.01,0.02,0.03,0.04,0.04,0.07,0.04,0.03,0.12,0.12,0.09
Depreciation,0.16,0.13,0.14,0.12,0.14,0.19,0.19,0.19,0.19,0.20,0.28,0.32,0.32
Profit before tax,1.63,0.11,1.15,1.31,1.88,0.36,0.43,4.36,1.85,1.65,0.54,2.30,1.06
Tax %,42.33%,72.73%,35.65%,16.79%,27.66%,30.56%,27.91%,25.46%,26.49%,24.24%,29.63%,23.04%,39.62%
Net Profit,0.94,0.04,0.74,1.09,1.37,0.25,0.32,3.25,1.36,1.25,0.38,1.78,0.65
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,1,0,1,1,1,0,0,3,1,1,0,2,1
  └─ Profit for PE,1,0,1,1,1,0,0,3,1,1,0,2,1
  └─ Profit for EPS,1,0,1,1,1,0,0,3,1,1,0,2,1
  └─ YOY Profit Growth %,-10%,-87%,257%,95%,45%,550%,-57%,198%,-1%,381%,19%,-45%,-52%
EPS in Rs,0.93,0.04,0.68,0.98,1.25,0.23,0.29,2.93,1.23,1.13,0.34,1.61,0.59
Raw PDF,,,,,,,,,,,,,
