Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2.25,2.01,2.05,2.67,2.47,2.45,2.53,2.88,2.52,2.53,2.70,3.29,3.91
  └─ YOY Sales Growth %,29%,-1%,-4%,21%,10%,22%,23%,8%,2%,3%,7%,14%,55%
Expenses,1.70,1.59,1.55,2.09,2.07,1.88,1.95,2.37,2.13,2.35,2.58,2.96,2.69
  └─ Material Cost %,20.44%,20.90%,18.05%,20.97%,19.03%,18.37%,17.00%,19.79%,22.62%,20.16%,20.37%,20.36%,14.07%
  └─ Employee Cost %,22.67%,23.38%,21.46%,19.10%,24.70%,22.04%,24.90%,24.65%,28.97%,30.43%,30.74%,25.53%,20.97%
Operating Profit,0.55,0.42,0.50,0.58,0.40,0.57,0.58,0.51,0.39,0.18,0.12,0.33,1.22
OPM %,24.44%,20.90%,24.39%,21.72%,16.19%,23.27%,22.92%,17.71%,15.48%,7.11%,4.44%,10.03%,31.20%
Other Income,0.12,1.08,0.71,0.56,0.47,0.89,0.82,0.18,-4.75,1.40,0.08,0.55,-0.82
  └─ Exceptional items,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-4.63,-0.00,-0.00,-0.00,-0.00
  └─ Other income normal,0.12,1.08,0.71,0.56,0.47,0.89,0.82,0.18,-0.12,1.40,0.08,0.55,-0.82
Interest,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Depreciation,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.19,0.10,0.10,0.10,0.10
Profit before tax,0.60,1.43,1.15,1.09,0.83,1.42,1.36,0.65,-4.56,1.47,0.09,0.77,0.29
Tax %,25.00%,25.17%,24.35%,22.94%,24.10%,21.83%,-1.47%,70.77%,5.70%,-9.52%,211.11%,40.26%,-62.07%
Net Profit,0.53,0.95,0.64,0.86,0.68,0.95,1.22,0.03,-4.82,1.62,-0.10,0.46,0.47
  └─ Profit from Associates,0,-0,-0,0,0,-0,-0,-0,0,0,0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,-4,0,0,0,0
  └─ Profit excl Excep,1,1,1,1,1,1,1,0,-1,2,-0,0,0
  └─ Profit for PE,1,1,1,1,1,1,1,0,-1,2,-0,0,0
  └─ Profit for EPS,1,1,1,1,1,1,1,0,-5,2,-0,0,0
  └─ YOY Profit Growth %,6%,459%,28%,46%,28%,0%,91%,-97%,-196%,71%,-108%,1433%,172%
EPS in Rs,13.25,23.75,16.00,21.50,17.00,23.75,30.50,0.75,-120.50,40.50,-2.50,11.50,11.75
Raw PDF,,,,,,,,,,,,,
