Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,59.63,58.83,59.00,55.03,60.81,58.28,62.61,54.08,64.11,71.66,67.14,63.91,94.28
  └─ YOY Sales Growth %,9.41%,9.13%,-4.45%,1.89%,1.98%,-0.93%,6.12%,-1.73%,5.43%,22.96%,7.24%,18.18%,47.06%
Expenses,56.77,54.72,55.54,53.95,57.57,53.60,59.47,51.87,60.09,66.26,63.81,61.69,86.85
  └─ Material Cost %,55%,55%,56%,57%,56%,52%,57%,53%,56%,58%,57%,57%,64%
  └─ Employee Cost %,12%,11%,12%,13%,11%,11%,12%,13%,11%,9%,11%,12%,8%
Operating Profit,2.86,4.11,3.46,1.08,3.24,4.68,3.14,2.21,4.02,5.40,3.33,2.22,7.43
OPM %,4.80%,6.99%,5.86%,1.96%,5.33%,8.03%,5.02%,4.09%,6.27%,7.54%,4.96%,3.47%,7.88%
Other Income,1.16,2.59,2.28,1.90,2.05,2.54,1.28,1.53,1.06,2.11,1.15,1.98,0.11
  └─ Other income normal,1.16,2.59,2.28,1.90,2.05,2.54,1.28,1.53,1.06,2.11,1.15,1.98,0.11
Interest,0.23,0.18,0.19,0.19,0.31,0.19,0.19,0.19,0.18,0.04,0.00,0.03,0.13
Depreciation,1.77,1.75,1.82,1.80,2.02,1.80,1.87,1.95,2.28,2.00,1.66,1.91,2.56
Profit before tax,2.02,4.77,3.73,0.99,2.96,5.23,2.36,1.60,2.62,5.47,2.82,2.26,4.85
Tax %,24.75%,23.48%,28.15%,25.25%,3.38%,22.94%,16.95%,-63.12%,-0.76%,22.49%,30.14%,24.34%,21.86%
Net Profit,1.51,3.64,2.68,0.74,2.85,4.04,1.96,2.62,2.64,4.24,1.98,1.71,3.80
  └─ Profit excl Excep,1.51,3.64,2.68,0.74,2.85,4.04,1.96,2.62,2.64,4.24,1.98,1.71,3.80
  └─ Profit for PE,1.51,3.64,2.68,0.74,2.85,4.04,1.96,2.62,2.64,4.24,1.98,1.71,3.80
  └─ Profit for EPS,1.51,3.64,2.68,0.74,2.85,4.04,1.96,2.62,2.64,4.24,1.98,1.71,3.80
  └─ YOY Profit Growth %,-41.70%,73.33%,-42.37%,-74.31%,88.74%,10.99%,-26.87%,254.05%,-7.37%,4.95%,1.02%,-34.73%,43.94%
EPS in Rs,3.95,9.52,7.01,1.93,7.45,10.56,5.12,6.85,6.90,11.08,5.18,4.47,9.93
Raw PDF,,,,,,,,,,,,,
