Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,184,161,177,147,113,80,85,63,61,11,6,-0,0
  └─ YOY Sales Growth %,-24%,-35%,-32%,-35%,-38%,-50%,-52%,-57%,-46%,-86%,-93%,-100%,-100%
Expenses,204,184,191,178,164,157,77,72,88,22,9,13,2
  └─ Material Cost %,59%,61%,63%,69%,67%,82%,47%,63%,77%,97%,80%,,70%
  └─ Employee Cost %,23%,27%,25%,28%,35%,27%,24%,34%,37%,65%,36%,,281%
Operating Profit,-20,-23,-14,-30,-50,-77,8,-9,-28,-11,-3,-14,-2
OPM %,-11%,-14%,-8%,-21%,-45%,-96%,9%,-14%,-46%,-96%,-59%,,-707%
Other Income,2,1,1,2,1,544,0,1,18,1,1,-1,3
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,377.60,0.00,0.00,16.19,0.00,0.00,0.00,0.00
  └─ Other income normal,2.10,1.35,1.14,1.75,1.23,166.13,0.48,0.57,2.02,0.77,1.29,-1.49,2.60
Interest,17,18,21,22,24,5,38,7,9,6,10,8,7
Depreciation,16,15,15,14,14,12,10,-0,6,6,6,6,6
Profit before tax,-52,-54,-49,-65,-87,449,-39,-15,-24,-22,-18,-29,-13
Tax %,-61%,-29%,-44%,-17%,-27%,38%,-69%,2%,-53%,-18%,-0%,0%,450%
Net Profit,-20,-38,-28,-54,-64,277,-12,-16,-12,-18,-18,-29,-69
  └─ Minority share,-2,0,0,0,0,-0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,0,0,0,0,233,0,0,16,0,0,0,0
  └─ Profit excl Excep,-20,-38,-28,-54,-64,44,-12,-16,-28,-18,-18,-29,-69
  └─ Profit for PE,-22,-38,-28,-54,-64,44,-12,-16,-27,-18,-18,-29,-69
  └─ Profit for EPS,-22,-38,-28,-54,-64,277,-12,-16,-12,-18,-18,-29,-69
  └─ YOY Profit Growth %,25%,-237%,23%,-7%,-190%,216%,57%,71%,57%,-141%,-52%,-88%,-152%
EPS in Rs,-8.14,-14.23,-10.24,-17.64,-20.69,90.14,-3.62,-4.76,-3.52,-5.58,-5.49,-8.93,-21.09
Raw PDF,,,,,,,,,,,,,
