Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,398,467,443,531,512,546,489,574,848,536,570,471,524
  └─ YOY Sales Growth %,51.38%,81.32%,43.12%,26.63%,28.65%,17.03%,10.32%,8.21%,65.65%,-1.90%,16.55%,-18.10%,-38.26%
Expenses,266,123,110,124,136,122,125,212,444,179,255,232,162
  └─ Employee Cost %,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.00%,0.00%
Operating Profit,132,344,333,407,376,424,363,362,404,357,315,238,362
OPM %,33%,74%,75%,77%,73%,78%,74%,63%,48%,67%,55%,51%,69%
Other Income,15,14,17,14,38,20,23,28,61,31,31,26,86
  └─ Other income normal,15,14,17,14,38,20,23,28,61,31,31,26,86
Interest,88,123,137,150,153,148,154,170,170,156,143,137,169
Depreciation,14,14,15,15,14,14,15,15,14,14,15,15,14
Profit before tax,45,220,199,257,247,282,217,206,281,217,188,114,264
Tax %,-62%,-1%,-21%,-15%,-17%,-11%,-27%,-15%,-3%,-8%,-10%,-17%,-7%
Net Profit,76,234,256,291,270,316,276,237,289,235,206,132,282
  └─ Profit from Associates,3,13,15,-3,-19,3,0,0,0,0,0,0,0
  └─ Minority share,10,-2,-3,-1,-1,-3,-3,-3,0,-1,-1,1,-1
  └─ Profit excl Excep,76,234,256,291,270,316,276,237,289,235,206,132,282
  └─ Profit for PE,86,232,254,290,269,313,273,234,289,234,205,133,281
  └─ Profit for EPS,86,232,254,290,269,313,273,234,289,234,205,133,281
  └─ YOY Profit Growth %,-43%,52%,81%,48%,213%,35%,8%,-19%,8%,-25%,-25%,-43%,-3%
EPS in Rs,1.80,4.86,5.32,5.04,4.68,5.45,4.46,3.84,4.73,3.83,3.35,2.18,4.59
Raw PDF,,,,,,,,,,,,,
