Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,67.53,58.91,60.74,59.50,59.31,66.33,70.25,68.06,71.16,76.23,77.46,75.09,76.13
  └─ YOY Sales Growth %,-11.59%,-28.99%,-23.05%,-12.59%,-12.17%,12.60%,15.66%,14.39%,19.98%,14.93%,10.26%,10.33%,6.98%
Expenses,59.76,53.42,56.06,54.31,53.32,60.25,64.01,60.91,62.77,68.97,68.77,66.88,67.10
  └─ Material Cost %,73%,73%,73%,73%,72%,74%,73%,74%,72%,74%,72%,71%,73%
  └─ Employee Cost %,6%,6%,7%,7%,7%,6%,6%,6%,6%,6%,7%,7%,6%
Operating Profit,7.77,5.49,4.68,5.19,5.99,6.08,6.24,7.15,8.39,7.26,8.69,8.21,9.03
OPM %,11.51%,9.32%,7.70%,8.72%,10.10%,9.17%,8.88%,10.51%,11.79%,9.52%,11.22%,10.93%,11.86%
Other Income,0.85,1.78,0.92,1.14,4.60,0.96,1.03,1.14,1.52,1.13,1.35,0.20,0.05
  └─ Exceptional items,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.20
  └─ Other income normal,0.85,1.78,0.92,1.14,4.60,0.96,1.03,1.14,1.52,1.13,1.35,0.20,0.25
Interest,0.31,0.39,0.59,0.51,0.19,0.21,0.21,0.18,1.36,0.43,0.46,0.47,0.31
Depreciation,1.69,1.52,1.55,1.79,1.29,1.70,1.63,1.68,1.57,1.67,1.70,1.70,1.72
Profit before tax,6.62,5.36,3.46,4.03,9.11,5.13,5.43,6.43,6.98,6.29,7.88,6.24,7.05
Tax %,29.76%,29.29%,19.36%,28.78%,24.70%,26.90%,32.41%,27.06%,25.36%,30.84%,29.70%,34.62%,35.46%
Net Profit,4.64,3.79,2.78,2.88,6.87,3.75,3.68,4.70,5.20,4.34,5.55,4.08,4.56
  └─ Minority share,-0.55,-0.24,-0.06,0.15,-0.29,-0.45,-0.64,-0.60,-0.21,-0.90,-0.99,-0.90,-1.11
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.13
  └─ Profit excl Excep,4.64,3.79,2.78,2.88,6.87,3.75,3.68,4.70,5.20,4.34,5.55,4.08,4.69
  └─ Profit for PE,4.09,3.55,2.72,3.03,6.58,3.30,3.04,4.10,4.99,3.44,4.56,3.18,3.55
  └─ Profit for EPS,4.09,3.55,2.72,3.03,6.58,3.30,3.04,4.10,4.99,3.44,4.56,3.18,3.45
  └─ YOY Profit Growth %,0.74%,-25.58%,-36.00%,-38.79%,60.88%,-7.04%,11.76%,35.31%,-24.16%,4.24%,50.00%,-22.44%,-28.89%
EPS in Rs,2.60,2.25,1.73,1.92,4.18,2.10,1.93,2.60,3.17,2.18,2.90,2.02,2.19
Raw PDF,,,,,,,,,,,,,
