Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0,0,0,0,0,0,0,19,57,0,18,146,323
  └─ YOY Sales Growth %,-100%,-100%,,,,,,,,,,667%,469%
Expenses,3,3,2,2,1,2,2,19,40,16,17,139,268
  └─ Material Cost %,,,,,,,,72.99%,61.84%,,70.74%,32.79%,37.88%
  └─ Employee Cost %,,,,,,,,13.85%,4.18%,,13.83%,38.68%,25.67%
Operating Profit,-3,-3,-2,-2,-1,-2,-2,-0,16,-16,1,7,55
OPM %,,,,,,,,-2%,29%,,6%,5%,17%
Other Income,11,11,11,8,8,8,9,13,13,187,4,5,89
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,-9,-1
  └─ Other income normal,11,11,11,8,8,8,9,13,13,187,4,14,91
Interest,4,4,4,4,5,4,4,5,5,3,0,5,11
Depreciation,1,1,1,1,1,1,1,1,1,1,1,6,7
Profit before tax,3,4,4,0,0,1,1,6,23,167,3,0,127
Tax %,0%,14%,2%,0%,0%,0%,0%,22%,22%,19%,0%,550%,1%
Net Profit,3,3,-3,-5,-8,-17,-14,7,9,136,4,-1,128
  └─ Profit from Associates,-1,0,-7,-5,-9,-17,-15,2,-9,0,1,-1,3
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-9,-1
  └─ Profit excl Excep,3,3,-3,-5,-8,-17,-14,7,9,136,4,8,130
  └─ Profit for PE,3,3,-3,-5,-8,-17,-14,7,9,136,4,8,130
  └─ Profit for EPS,3,3,-3,-5,-8,-17,-14,7,9,136,4,-1,128
  └─ YOY Profit Growth %,286%,236%,-243%,-333%,-424%,-585%,-336%,252%,206%,912%,130%,3%,1401%
EPS in Rs,0.34,0.47,-0.44,-0.65,-1.10,-2.27,-1.93,0.99,1.17,18.47,0.57,-0.14,7.29
Raw PDF,,,,,,,,,,,,,
