Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,233,236,247,253,242,275,199,180,214,257,229,156,165
  └─ YOY Sales Growth %,-11.27%,-24.49%,-2.34%,13.24%,3.48%,16.77%,-19.51%,-28.69%,-11.39%,-6.53%,15.28%,-13.39%,-22.91%
Expenses,220,230,247,254,245,260,189,192,213,245,227,167,169
  └─ Material Cost %,79%,86%,88%,86%,88%,77%,77%,87%,83%,80%,82%,85%,82%
  └─ Employee Cost %,4%,2%,3%,3%,2%,3%,3%,3%,2%,2%,3%,4%,4%
Operating Profit,14,6,0,-1,-3,15,10,-12,1,13,2,-11,-4
OPM %,6%,2%,0%,-0%,-1%,6%,5%,-7%,0%,5%,1%,-7%,-3%
Other Income,-7,0,15,2,0,1,1,0,1,0,15,6,11
  └─ Exceptional items,-8.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,1.41,0.08,14.87,2.39,0.25,1.34,0.64,0.30,1.18,0.13,15.38,5.56,11.13
Interest,8,11,10,10,10,10,9,9,39,17,18,17,21
Depreciation,8,7,6,6,7,6,6,6,5,6,6,6,5
Profit before tax,-9,-12,-1,-14,-20,1,-4,-27,-42,-10,-6,-29,-19
Tax %,634%,16%,0%,0%,-2%,0%,0%,0%,0%,0%,0%,0%,0%
Net Profit,-67,-14,-1,-14,-20,1,-4,-27,-42,-10,-6,-29,-19
  └─ Exceptional items AT,44,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-111,-14,-1,-14,-20,1,-4,-27,-42,-10,-6,-29,-19
  └─ Profit for PE,-111,-14,-1,-14,-20,1,-4,-27,-42,-10,-6,-29,-19
  └─ Profit for EPS,-67,-14,-1,-14,-20,1,-4,-27,-42,-10,-6,-29,-19
  └─ YOY Profit Growth %,-985%,-271%,68%,47%,82%,104%,-513%,-86%,-110%,-1867%,-40%,-6%,54%
EPS in Rs,-40.49,-8.43,-0.43,-8.68,-11.94,0.35,-2.61,-16.18,-25.10,-6.15,-3.70,-17.39,-11.76
Raw PDF,,,,,,,,,,,,,
