Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,299,332,340,372,348,360,396,472,420,465,517,597,575
  └─ YOY Sales Growth %,32.47%,34.07%,30.59%,18.99%,16.16%,8.57%,16.67%,26.82%,20.70%,29.19%,30.37%,26.42%,37.04%
Expenses,257,272,277,306,287,305,334,394,355,397,445,514,490
  └─ Material Cost %,57%,56%,56%,59%,57%,60%,59%,60%,58%,59%,60%,60%,58%
  └─ Employee Cost %,15%,14%,14%,12%,13%,13%,12%,11%,12%,13%,13%,12%,13%
Operating Profit,42,59,62,66,61,55,63,78,64,68,72,83,85
OPM %,14%,18%,18%,18%,17%,15%,16%,16%,15%,15%,14%,14%,15%
Other Income,7,6,6,8,9,10,14,12,11,12,14,16,10
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.45,0.01
  └─ Other income normal,7.42,6.16,6.23,7.60,9.48,10.33,13.72,11.62,11.48,11.88,14.30,18.54,9.66
Interest,6,7,7,6,6,7,7,9,8,9,10,11,12
Depreciation,13,15,17,17,17,19,20,24,24,27,29,33,33
Profit before tax,30,44,45,50,47,39,49,57,44,44,47,54,50
Tax %,29%,25%,27%,26%,26%,29%,28%,17%,28%,32%,30%,30%,32%
Net Profit,21,33,33,37,35,28,36,47,32,30,33,38,35
  └─ Minority share,-5.10,-7.07,-7.23,-11.23,-9.24,-10.69,-11.05,-14.68,-11.25,-9.27,-13.28,-15.30,-9.23
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.72,0.01
  └─ Profit excl Excep,21.25,32.87,32.66,37.11,34.81,27.96,35.61,47.15,31.56,29.70,32.66,40.01,34.53
  └─ Profit for PE,16.15,25.80,25.43,25.88,25.57,17.27,24.56,32.47,20.31,20.43,19.38,24.02,25.30
  └─ Profit for EPS,16.15,25.80,25.43,25.88,25.57,17.27,24.56,32.47,20.31,20.43,19.38,22.99,25.31
  └─ YOY Profit Growth %,67.18%,95.45%,1703.55%,13.36%,58.33%,-33.06%,-3.42%,25.46%,-20.57%,18.30%,-21.09%,-26.02%,24.58%
EPS in Rs,12.88,20.58,20.28,20.64,20.40,13.78,19.97,26.40,16.51,16.61,15.76,18.69,20.58
Raw PDF,,,,,,,,,,,,,
